id,catCode,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,order,biko,charalist
17,FREE_QUEST,"風雲！チェンクロ学園！",2,,,,,"ｉｆ課外　保健室で",8,,"主人公,ピリ子（ピリカ）,リリス委員長,ロロ生徒"
18,FREE_QUEST,"風雲！チェンクロ学園！",2,,,,,"ｉｆ５　旧校舎の戦",9,,"主人公,フィーナ学級委員長,ピリ子（ピリカ）,ヨシツグ生徒会長,ヴェルナー不良,ドーリィ生徒,スルスタン不良,メルティオール先生（魔法学）,ハルアキ副生徒会長,ファティマ先輩,シュザ番長,トウカ書記,キララネ校長"
19,FREE_QUEST,"風雲！チェンクロ学園！",2,,,,,"ｉｆ課外　補習！",10,,"主人公,ピリ子（ピリカ）,ギザザヤ担任,スルスタン不良,ドーリィ生徒,メルティオール先生（魔法学）"
20,FREE_QUEST,"聖王国",3,,,,,"酒を取り戻せ！",1,,"主人公,セルバンテス,ロベルタ,グレッグ,ベアトリクス,モアネット"
21,FREE_QUEST,"聖王国",3,,,,,"霞の鬼剣士",2,,"主人公,フィーナ,ピリカ,シルヴァ,カイン,ミシディア,マリナ,ハルアキ"
22,FREE_QUEST,"聖王国",3,,,,,"その鋭さ、槍の如く",3,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,オデット,アインスロット"
23,FREE_QUEST,"聖王国",3,,,,,"強者たちの洞窟・序",4,,"主人公,フィーナ,ピリカ,シルヴァ,ヴォルグ,アルドラ,ザレン"
24,FREE_QUEST,"聖王国",3,,,,,"消えた商隊１",5,,"主人公,ピリカ,パトリシア,モアネット,ウェイン"
25,FREE_QUEST,"聖王国",3,,,,,"消えた商隊２",6,,"主人公,フィーナ,ピリカ,黄昏の女剣士（ユリアナ）,ダナディ,ウェイン,ファティマ"
26,FREE_QUEST,"聖王国",3,,,,,"カジノの噂",7,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,コモディア"
27,FREE_QUEST,"聖王国",3,,,,,"隊長の休日",8,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,アルドラ,ツル（偽）"
28,FREE_QUEST,"聖王国",3,,,,,"新しい武器を求めて",9,,"主人公,フィーナ,ピリカ,ロレッタ,アルドラ,ニンファ,シルヴァ"
29,FREE_QUEST,"聖王国",3,,,,,"英雄の剣",10,"英雄の剣、その正体はユグドヒノキの棒","主人公,フィーナ,ピリカ,カイン,ダスティ,ミシディア,セリーヌ"
30,FREE_QUEST,"聖王国",3,,,,,"初日の出！",11,,"主人公,フィーナ,ピリカ,マカコ,ナックル"
31,FREE_QUEST,"聖王国",3,,,,,"守護者たち・序",12,,"主人公,フィーナ,ピリカ,ダナディ,ウェイン,アインスロット,ユリアナ,シルヴァ,ザレン"
32,FREE_QUEST,"聖王国",3,,,,,"マイラとの出会い",13,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マイラ"
33,FREE_QUEST,"聖王国",3,,,,,"チャーノ、脱退！？",14,,"主人公,フィーナ,ピリカ,チャーノ,モアネット"
34,FREE_QUEST,"聖王国",3,,,,,"支えあうこと",15,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,メルヴィナ,ラティ,カトリ"
35,FREE_QUEST,"聖王国",3,,,,,"新世代たちの挑戦・序章",16,,"セシル,エメライン,フラット,ハウェン,ウガガラ,プアア,マウリッツ,リディア"
36,FREE_QUEST,"賢者の塔",4,,,,,"橋を守れ！",1,,"主人公,ピリカ,ナックル,エリーナ,ルアンナ,リンダ,ハヤテ（エリーナの馬）"
37,FREE_QUEST,"賢者の塔",4,,,,,"母からの手紙",2,,"主人公,エディ,グレッグ,ハーマン,ミーナ"
38,FREE_QUEST,"賢者の塔",4,,,,,"ファティマのおやつ",3,,"主人公,ピリカ,ファティマ,リーゼロッテ,ナックル"
39,FREE_QUEST,"賢者の塔",4,,,,,"炎の巨人を撃て",4,,"主人公,フィーナ,ピリカ,ロロ,カイン,ミシディア,マリナ,シェダ"
40,FREE_QUEST,"賢者の塔",4,,,,,"消えた商隊３",5,,"主人公,フィーナ,ピリカ,ファティマ,ディルマ,フィリアナ,オリアーナ,レベッカ,カレン,カイン,エレミア"
41,FREE_QUEST,"賢者の塔",4,,,,,"消えた商隊４",6,,"主人公,フィーナ,ピリカ,ロロ,アイダ,チワ"
42,FREE_QUEST,"賢者の塔",4,,,,,"封じられた炎",7,,"主人公,ピリカ,ヴェルナー,カティア,ディルマ"
43,FREE_QUEST,"賢者の塔",4,,,,,"彼の者の形",8,"人形決戦兵器ヴェルナーくん_NL_アニメにも登場","主人公,フィーナ,ピリカ,ヴェルナー,メルティオール,アイダ,エレミア,カティア,ユニ,リーゼロッテ,ルカナ,イザベル,ミーナ"
44,FREE_QUEST,"賢者の塔",4,,,,,"土と火の迷宮・序",9,,"主人公,ピリカ,ロッソ=ロッソ,ドルテ,ロロ,オルガ,ザレン"
45,FREE_QUEST,"賢者の塔",4,,,,,"賢者の実験場・序",10,,"主人公,フィーナ,ピリカ,メルティオール,イザベル,パルマー,ヨナ,ザレン"
46,FREE_QUEST,"砂漠の湖都",5,,,,,"ヒーラーギルド奮戦",1,,"主人公,ピリカ,ラティ,マリナ,カトリ,ケイト"
47,FREE_QUEST,"砂漠の湖都",5,,,,,"隊商を護衛せよ！",2,,"主人公,ダスティ,パトリシア,メリッサ,オットー"
48,FREE_QUEST,"砂漠の湖都",5,,,,,"消えた商隊５",3,,"主人公,フィーナ,ピリカ,カイン,パトリシア,ジャファール"
49,FREE_QUEST,"精霊島",6,,,,,"消えた商隊６",1,,"主人公,フィーナ,ピリカ,ラファーガ,パトリシア"
50,FREE_QUEST,"精霊島",6,,,,,"開催！海風GP！",2,"海風グランプリ：100年に一度沖合に現れる島を舞台に行われるレース","主人公,フィーナ,ピリカ,ヘリシティー,オルオレータ,ペイシェ,バラクーダ,トルトゥガ,トゥバラオ,オルカ,サーポ,ルーラ,タンボリル,カイン,ミシディア,マリナ"
51,FREE_QUEST,"炎の九領",7,,,,,"消えた商隊７",1,,"主人公,フィーナ,ピリカ,ツル,ヨシツグ,パトリシア"
52,FREE_QUEST,"炎の九領",7,,,,,"第二領主、倒れる",2,,"主人公,フィーナ,ピリカ,ヨシツグ,カイン,ヨシカゲ"
53,FREE_QUEST,"炎の九領",7,,,,,"遠い日の刀",3,"氷狼貴公子（ウォルターウルフ）","主人公,フィーナ,ピリカ,ヨシツグ,ヨシカゲ"
54,FREE_QUEST,"炎の九領",7,,,,,"血に飢えた刀",4,,"チヨメ,サコン,シュザ,カンベエ"
55,FREE_QUEST,"王都",8,,,,,"死闘再び・序",1,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ザレン,黒の王"
56,FREE_QUEST,"夜明けの大海",9,,,,,"大海の掟",1,,"主人公,フィーナ,ピリカ,バルトロ,メレディス,ミラ,ハンジ,デューク,ペイシェ,ジャン"
57,FREE_QUEST,"夜明けの大海",9,,,,,"海底散歩",2,,"主人公,フィーナ,ピリカ,ドミニック,ヘリシティー,セラカ,レガレ,オデッセイア"
58,FREE_QUEST,"夜明けの大海",9,,,,,"義勇軍漂流記１",3,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ティア,アラクネー,リュキシー,ハヴェル,イラリオン"
59,FREE_QUEST,"夜明けの大海",9,,,,,"義勇軍漂流記２",4,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ティア,アラクネー,リュキシー,ハヴェル,イラリオン,ペイシェ,ニウ"
60,FREE_QUEST,"夜明けの大海",9,,,,,"よみがえる勇者！",5,"アブエロの必殺技：勇者流秘奥義・天地十文字斬り","主人公,フィーナ,ピリカ,アブエロ,グララオ,ヴァリー,ナリ"
61,FREE_QUEST,"夜明けの大海",9,,,,,"お嬢様たちの午後",6,,"主人公,フィーナ,ピリカ,ヴィクトリア,ヴィオレッタ,マレーナ,ローエンディア,ベルナデット,アメリア,カイン"
62,FREE_QUEST,"夜明けの大海",9,,,,,"大興行試合開催！",7,,"主人公,フィーナ,ピリカ,オーガスタス,メイビア,ブロッサム,レン,リジジ,マーシィさん,レジジ,ドビリア（レンの母）,アルトルム,ヴァリー,リンリー,グララオ"
63,FREE_QUEST,"夜明けの大海",9,,,,,"海を鎮める舞と歌",8,,"主人公,フィーナ,ピリカ,ラルダ,シャントゥール,マール,キオラ,ペイシェ,ニウ,アリー,ティア"
64,FREE_QUEST,"夜明けの大海",9,,,,,"大海一の酒豪",9,,"主人公,フィーナ,ピリカ,バルトロ,カイン,アブエロ,ガスパール,ディラン,ガイ,マリナ,ミシディア,アーネスト,アリー"
65,FREE_QUEST,"夜明けの大海",9,,,,,"ドミニックの宝物",10,,"主人公,フィーナ,ピリカ,ドミニック,エッケハルト,ミリヤム,マレーナ,モルガン,ペイシェ"
66,FREE_QUEST,"夜明けの大海",9,,,,,"老人と錆",11,,"主人公,フィーナ,ピリカ,アン,ペイシェ,バルトロ,ハンネス,オリヴィア,アレックス,フリードリッヒ,マリナ,ドミニック"
67,FREE_QUEST,"夜明けの大海",9,,,,,"支える者たち",12,,"主人公,フィーナ,ピリカ,ジャン,メレディス,ハンジ,デューク,バルトロ,ミラ,セラフィー"
68,FREE_QUEST,"ケ者の大陸",10,,,,,"公正商人繫盛記",1,,"主人公,フィーナ,ピリカ,コンスタンサ,カイン,クルルア,ビゾゾエ,フォリリネ,キララネ,ユルルガ,ニリリス,オウララ"
69,FREE_QUEST,"ケ者の大陸",10,,,,,"義勇軍の音楽隊",2,,"主人公,フィーナ,ピリカ,イリーネ,ビゾゾエ,ボルサ,ミラジェン,シャントゥール,ユギギ,カイン,ミシディア,マリナ,ペイシェ"
70,FREE_QUEST,"ケ者の大陸",10,,,,,"猫と虎",3,"虎牙族は猫爪族から派生した","主人公,フィーナ,ピリカ,ザリリオ,ディシシヤ,グララオ,ネジジア,ニュガガス,ラミミス,トララオ（昔の猫爪族族長の息子・兄）,ネココニャ（昔の猫爪族族長の息子・弟）"
71,FREE_QUEST,"ケ者の大陸",10,,,,,"またたびパニック",4,,"主人公,ピリカ,ステラ,ネジジア,ゼシシラ,ニュガガス,ディシシヤ,ザリリオ,グララオ,フリリム"
72,FREE_QUEST,"ケ者の大陸",10,,,,,"みんななかよし",5,,"主人公,フィーナ,ピリカ,ミリリア,ライア,レイ（エイ）,ペローラ,エレメンガルト,ホルスト,マリナ"
73,FREE_QUEST,"罪の大陸",11,,,,,"夢の逸品",1,,"主人公,フィーナ,ピリカ,ゼハティ,バルトロ,タチアナ,キース,ランドルフ"
74,FREE_QUEST,"罪の大陸",11,,,,,"義勇軍殺人事件",2,,"主人公,フィーナ,ピリカ,エリシャ,サンディ,ベッツィー,ドーリィ,アリシア,アシリア,ハーディー,ヴィリヘルム"
75,FREE_QUEST,"罪の大陸",11,,,,,"弁当を届けに",3,,"主人公,フィーナ,ピリカ,レオン,ロッタ,ローゼマリー,アーネスト,マリアン,クルルア,ユディト,ヴィクトリア,ザエル"
76,FREE_QUEST,"罪の大陸",11,,,,,"レオン所長になる１",4,,"主人公,フィーナ,ピリカ,レオン,ローゼマリー,タチアナ,ヴァレリオ,ヴァリー,ゾーイ,ザエル,ボムボマー,ゼィヒア"
77,FREE_QUEST,"罪の大陸",11,,,,,"レオン所長になる２",5,,"主人公,フィーナ,ピリカ,レオン,ローゼマリー,ヴァリー,ボムボマー,ゾーイ,リーア,ザカリー,タチアナ,ヨハンナ,キース,サンディ,アシリア"
78,FREE_QUEST,"罪の大陸",11,,,,,"プリズンファーム",6,,"主人公,フィーナ,ピリカ,カミラ,ジェラルド,セスト,チョコロロ,ユディト,リーア,タチアナ"
79,FREE_QUEST,"罪の大陸",11,,,,,"監獄の大掃除",7,,"主人公,フィーナ,ピリカ,レオン,リーア,ローゼマリー,ヴァリー,ゾーイ,カイン"
80,FREE_QUEST,"罪の大陸",11,,,,,"監獄カジノの噂",8,,"主人公,ピリカ,カイン,トリッシュ"
81,FREE_QUEST,"薄命の大陸",12,,,,,"文化の萌芽",1,,"主人公,フィーナ,ピリカ,ザラ,チル,ロズ,ドリ,フイ,ジズ"
82,FREE_QUEST,"薄命の大陸",12,,,,,"やってきたほうき星",2,,"主人公,フィーナ,ピリカ,ジリ,ルト,ケナ,ネノ,リン,ペイシェ,ジーナ,トア,テラ"
83,FREE_QUEST,"鉄煙の大陸",13,,,,,"機関車ＶＳ筋肉",1,,"主人公,フィーナ,ピリカ,ディートリンデ,アルトルム,フロレンツィア,フリードリッヒ,メイビア,ブロッサム,トルトゥガ,アブエロ,ガイ,カイン,ドドガル,ヴォルグ,トルナド,サコン,カンベエ"
84,FREE_QUEST,"鉄煙の大陸",13,,,,,"鉄煙旅行記",2,,"主人公,フィーナ,ピリカ,ディートリンデ,キリ,クルト,リジジ,レジジ,カミラ,ランドルフ,ミリヤム,エッケハルト,フェーベ"
85,FREE_QUEST,"鉄煙の大陸",13,,,,,"ロマンを求めて",3,"義勇軍秘宝団：エッケハルト、ガスパール、アンセルム","主人公,フィーナ,ピリカ,エッケハルト,ガスパール,アンセルム,キース"
86,FREE_QUEST,"鉄煙の大陸",13,,,,,"マン・オブ・ヒゲ",4,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,フリードリッヒ,アルトルム,アンセルム,ハーディー,ハヴェル"
87,FREE_QUEST,"年代記の大陸",14,,,,,"希望を守りし者たち",1,,"主人公,フィーナ,ピリカ,カイン,ミシディア,リヴェラ"
