id,catCode,bu,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,char_battle,order,biko,quest,charalist
47,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"レジスタンス リーダーギーゼラ　N-0",21,"ギーゼラ",,1,,"前提クエスト：イベントクエスト > 2016 > 廻り始めた歯車","ギーゼラ"
48,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"レジスタンス リーダーギーゼラ　N-0",21,"抵抗者たち",,2,,,"主人公,ピリカ,フィーナ,ギーゼラ"
49,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"レジスタンス リーダーギーゼラ　N-0",21,"煙の向こうの未来",,3,,,"主人公,ピリカ,フィーナ,ギーゼラ,ジークルーン,ディートリンデ"
50,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"全身武器庫ハンネス　K-81",22,"ハンネス",,1,,,"ハンネス"
51,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"全身武器庫ハンネス　K-81",22,"鉄の男",,2,,,"主人公,ピリカ,フィーナ,ハンネス,カイン,ミシディア,マリナ,ペイシェ"
52,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"全身武器庫ハンネス　K-81",22,"うっかりする男",,3,,,"主人公,ピリカ,フィーナ,ハンネス,カイン,ミシディア,マリナ,ペイシェ,ガジジナ,ギザザヤ,キララネ,イノデウス"
53,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"全身武器庫ハンネス　K-81",22,"ある日の休暇",,4,,,"主人公,ピリカ,フィーナ,ハンネス,カイン,ミシディア,マリナ,ペイシェ"
54,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"翼の少女フェーベ　F-50",23,"フェーベ",,1,,,"フェーベ"
55,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"翼の少女フェーベ　F-50",23,"高き心のままに",,2,"フェーベの翼は鉄煙の大陸でただひとつしかない機械_NL_誰も足を踏み入れていない遺跡の最奥部の部屋の崩れた壁の奥にある隠し部屋に保管されていた_NL_空の話が書かれた古い本に機械の翼で飛翔する絵が載っていた",,"主人公,ピリカ,フィーナ,フェーベ,機械技師のおじさん"
56,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"翼の少女フェーベ　F-50",23,"遠き空はどこまでも",,3,,,"主人公,ピリカ,フィーナ,フェーベ,ペイシェ"
57,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"孤独な兵器オリヴィア　K-92",24,"オリヴィア",,1,,,"オリヴィア"
58,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"孤独な兵器オリヴィア　K-92",24,"戦う機械",,2,,,"主人公,ピリカ,フィーナ,オリヴィア,カイン,ペイシェ"
59,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"孤独な兵器オリヴィア　K-92",24,"３分間の誇り",,3,,,"主人公,ピリカ,フィーナ,オリヴィア,カイン,ペイシェ"
60,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"殺戮機械エレメンガルト　K-81",25,"エレメンガルト",,1,,,"エレメンガルト"
61,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"殺戮機械エレメンガルト　K-81",25,"機械天使",,2,,,"主人公,ピリカ,フィーナ,エレメンガルト,ミシディア"
62,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"殺戮機械エレメンガルト　K-81",25,"通り雨、打たれる人",,3,,,"主人公,ピリカ,フィーナ,エレメンガルト,ミシディア,エレメンガルト父,エレメンガルト母"
63,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"鉄煙の姫ジークルーン　G-78",26,"ジークルーン",,1,,,"ジークルーン"
64,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"鉄煙の姫ジークルーン　G-78",26,"父の願い、娘の未来",,2,"ジークルーンが生まれた日、ゴットフリートは決意表明として壁にジークルーンへのメッセージを刻んだ",,"主人公,ピリカ,フィーナ,ジークルーン,ランドルフ,エーリヒ,カイン,ミシディア,マリナ,ディートリンデ,オリヴィア,エレメンガルト,ゴットフリート"
65,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"鉄煙の姫ジークルーン　G-78",26,"さよなら、鉄煙",,3,,,"主人公,ジークルーン,ランドルフ,エーリヒ,カイン,ミシディア,マリナ"
66,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"明日を穿つ左腕ケーテ　B-6",27,"孤独なレジスタンス",,1,"ケーテは孤児で下層民街で暮らしていたが、機族の親が迎えに来た",,"主人公,ピリカ,フィーナ,ケーテ"
67,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"明日を穿つ左腕ケーテ　B-6",27,"明日への砲撃",,2,,,"主人公,ピリカ,フィーナ,ケーテ,ミシディア,マリナ,ケーテ父,ケーテ母"
68,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"改造人間ヴァッサー　K-79",28,"赤い悪魔",,1,,,"主人公,ピリカ,フィーナ,ヴァッサー,グリゼルディス,ジルヴェスター"
69,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"改造人間ヴァッサー　K-79",28,"憎しみさえあれば",,2,,,"主人公,ピリカ,フィーナ,ヴァッサー,カタリナ,カイン,ギーゼラ,ジルヴェスター"
70,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"受け継がれし機体ジルヴェスター　K-77",29,"ジルヴェスター",,1,,,"ジルヴェスター"
71,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"受け継がれし機体ジルヴェスター　K-77",29,"大いなる力",,2,,,"主人公,ピリカ,フィーナ,ジルヴェスター,ギーゼラ"
72,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"受け継がれし機体ジルヴェスター　K-77",29,"それだけでいい",,3,"鋼鉄巨神の神話：鋼鉄巨神は偉大な力で異民族の侵略を退けた",,"主人公,ピリカ,フィーナ,ジルヴェスター,ギーゼラ"
73,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"諜報員グリゼルディス　E-2",30,"グリゼルディス",,1,,,"グリゼルディス"
74,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"諜報員グリゼルディス　E-2",30,"潜入者",,2,,,"主人公,ピリカ,フィーナ,グリゼルディス,ジークルーン,ゴットフリート"
75,CHARACTER_QUEST,"１～２部","第１～２部",1,"鉄煙の大陸",13,"諜報員グリゼルディス　E-2",30,"いつか、心から手を",,3,,,"主人公,ピリカ,フィーナ,グリゼルディス,ジークルーン,ゴットフリート,マレイカ,イザベル,スレイ,ビルギット,フランツ"
76,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"対の心臓イドゥベルガ　K-52",1,"イドゥベルガ",,1,,,"イドゥベルガ"
77,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"対の心臓イドゥベルガ　K-52",1,"切望せり平凡の",,2,,,"セレステ,クーシャン,シーシャン,イドゥベルガ,ジークルーン,カタリナ,ハンネス,オリヴィア,グリゼルディス,ミドア,サーポ,ライア,トゥバラオ,バラクーダ"
78,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"歯車の貴婦人カタリナ　D-80",2,"カタリナ",,1,,,"カタリナ"
79,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"歯車の貴婦人カタリナ　D-80",2,"鉄煙技術概論",,2,,,"カタリナ,アロイス,ドゥンケル・アイゼン,ハンネス,アルトルム,ミカエラ,オリヴィア,アレックス,フロレンツィア,アリーナ,エーリヒ,ランドルフ,ジルヴェスター,エレメンガルト"
80,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"鉄煙総軍長官アロイス　G-92",3,"アロイス",,1,,,"アロイス"
81,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"鉄煙総軍長官アロイス　G-92",3,"機族たるの日々",,2,,,"アロイス,カタリナ,ゴットフリート,ディートリンデ,ラース"
82,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"融和の鉄煙姫ジークルーン　G-78",4,"ジークルーン",,1,,,"ジークルーン"
83,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"融和の鉄煙姫ジークルーン　G-78",4,"融和の鉄煙姫",,2,,"関連クエスト：フリークエスト＞鉄煙の大陸＞ショートストーリーズ＞鉄煙旅行記","ジークルーン,デューク,マレーナ,エーリヒ,ランドルフ,バルトロ,ミラ,ガジジナ,ギザザヤ,キララネ,ミネネア,ズィガガ,トリリカ,ラヴィヴィサ,ミリリア,パモモイ,レオン,ローゼマリー,アメリー,ゾーイ,ヴァリー,リーア,ホルスト,ザカリー,アル,キリ"
84,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"輝く明日を拓く左腕ケーテ　B-6",5,"ケーテ",,1,,,"ケーテ"
85,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"輝く明日を拓く左腕ケーテ　B-6",5,"鳥と獣の狭間で",,2,,,"ケーテ,カーヤ,クルト,オティーリエ,ギーゼラ,ジルヴェスター,フリードリッヒ"
86,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"邁進するレジスタンスリーダーギーゼラ　N-0",6,"ギーゼラ",,1,,,"ギーゼラ"
87,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"邁進するレジスタンスリーダーギーゼラ　N-0",6,"強く逞しく",,2,,,"ギーゼラ,カーヤ,クルト,エレメンガルト,ジルヴェスター,グリゼルディス"
88,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"止水の警邏隊エーリヒ　V-71",7,"エーリヒ",,1,,,"エーリヒ"
89,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"止水の警邏隊エーリヒ　V-71",7,"いつか叶えたい夢",,2,"ランドルフ「オレの相棒を馬鹿にすんじゃねえッ！！」","関連クエスト：キャラクエ＞３部＞鉄煙の大陸＞明鏡の警邏隊ランドルフ　V-29","エーリヒ,ランドルフ,ディートリンデ"
90,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"明鏡の警邏隊ランドルフ　V-29",8,"ランドルフ",,1,,,"ランドルフ"
91,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"明鏡の警邏隊ランドルフ　V-29",8,"休日の過ごし方",,2,"エーリヒ「私の相棒を……愚弄するなッ！！」",,"ランドルフ,エーリヒ"
92,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"夢追う発掘少年クルト　W-7",9,"クルト",,1,,,"クルト"
93,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"夢追う発掘少年クルト　W-7",9,"オレのドリル道",,2,"初代ドリラー：ドリル精神論の提唱者",,"クルト,カーヤ,過激派ドリラー"
94,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"無人機指揮官ミカエラ　K-58＆エアステ",10,"ミカエラ＆エアステ",,1,,,"ミカエラ,エアステ"
95,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"無人機指揮官ミカエラ　K-58＆エアステ",10,"くろがねの友人",,2,,,"ミカエラ,エアステ,カタリナ,オリヴィア"
96,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"親愛なる兵器オリヴィア　K-92",11,"オリヴィア",,1,,,"オリヴィア"
97,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"親愛なる兵器オリヴィア　K-92",11,"大佐",,2,,,"オリヴィア,ミカエラ,エアステ,ハンネス,グリゼルディス,アロイス"
98,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"不殺の機械エレメンガルト　K-81",12,"エレメンガルト",,1,,,"エレメンガルト"
99,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"不殺の機械エレメンガルト　K-81",12,"ホームカミング",,2,"ギーゼラ「ジルヴェスター……あんたいつから、エレメンガルトの父親になったのよ？」_NL_エレメンガルト「こうじょうちょ……おとう、さん？」_NL_ジルヴェスター「…………」_NL_ギーゼラ「あんた今、ちょっといいなって思ったでしょ」",,"エレメンガルト,フェーベ,ポッピー,ジルヴェスター,ギーゼラ,カタリナ,アーネスト,トーガ,オルデル,ヨヨ,ヨッタ=ヨッタ,クリオラ,オネット,イスレム,マリク,ジーナ"
100,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"大空の羽撃フェーベ　F-50",13,"フェーベ",,1,,,"フェーベ,ポッピー"
101,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"大空の羽撃フェーベ　F-50",13,"翼の約束",,2,"フェーベ「もっと高く！　もっと空へ！ふたりならきっと、この空の果てまでいけるんだ！！」_NL_ポッピー「ポッピィッ！！」",,"フェーベ,ポッピー,セレステ,クーシャン,シーシャン,カタリナ,イドゥベルガ,エレメンガルト,ギーゼラ"
102,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"一日警邏隊ケーテ　B-6",14,"ケーテ",,1,,,"ケーテ"
103,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"一日警邏隊ケーテ　B-6",14,"裏切者",,2,,"関連クエスト：イベントクエスト＞2018＞クロニクル・コレクション　ケーテ・リディア＞警邏隊ケーテ_NL_関連クエスト：キャラクエ＞３部＞鉄煙の大陸＞輝く明日を拓く左腕ケーテ　B-6","ケーテ,ジークルーン,ランドルフ,エーリヒ,ギーゼラ,ベンヤミン（警邏隊）"
104,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"純白の兵器オリヴィア　K-92",15,"オリヴィア",,1,,,"オリヴィア"
105,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"純白の兵器オリヴィア　K-92",15,"私の、宝物",,2,,"関連クエスト：イベントクエスト＞2018＞クロニクル・コレクション　アリエッタ・オリヴィア＞遺されたもの","オリヴィア,グリゼルディス,カタリナ"
106,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"溶融する情報部員グリゼルディス　E-2",16,"グリゼルディス",,1,,,"グリゼルディス"
107,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"溶融する情報部員グリゼルディス　E-2",16,"守りたい音",,2,,,"グリゼルディス,オリヴィア,ミカエラ,シャッツ（グリゼルディスの弟）,ランドルフ,エーリヒ,ギーゼラ"
108,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"晴れ着の鉄煙姫ジークルーン　G-78",17,"ジークルーン",,1,,,"ジークルーン"
109,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"晴れ着の鉄煙姫ジークルーン　G-78",17,"機械城の新年祝い",,2,,,"ジークルーン,フェーベ,アロイス,カタリナ,ゴットフリート,ジルヴェスター,ランドルフ,エーリヒ,アルトルム,アリーナ,ビアンカ,クルト"
110,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"鉄煙の環境大臣ビアンカ　A-68",18,"ビアンカ",,1,,,"ビアンカ"
111,CHARACTER_QUEST,"３部","第３部",3,"鉄煙の大陸",13,"鉄煙の環境大臣ビアンカ　A-68",18,"わたしの戦い",,2,,,"ビアンカ,ジークルーン,ディートリンデ,ラース,ゴットフリート,ランドルフ,エーリヒ"
