id,catCode,bu,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,char_battle,order,biko,quest,charalist
78,CHARACTER_QUEST,"１～２部","第１～２部",1,"罪の大陸",11,"劇場型犯罪女優ヨハンナ",30,"悲劇を辿れば",,1,,,"主人公,ピリカ,フィーナ,ヨハンナ,マリナ"
79,CHARACTER_QUEST,"１～２部","第１～２部",1,"罪の大陸",11,"劇場型犯罪女優ヨハンナ",30,"過ちの終幕",,2,,,"主人公,ピリカ,フィーナ,ヨハンナ,マリナ"
80,CHARACTER_QUEST,"１～２部","第１～２部",1,"罪の大陸",11,"裏カジノの支配者トリッシュ",31,"裏カジノに潜入せよ",,1,,,"主人公,ピリカ,フィーナ,トリッシュ,カイン,ミシディア"
81,CHARACTER_QUEST,"１～２部","第１～２部",1,"罪の大陸",11,"裏カジノの支配者トリッシュ",31,"果てしない野望！",,2,,,"主人公,ピリカ,フィーナ,トリッシュ,カイン"
82,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"熱誠看守レオン",1,"レオン",,1,,,"レオン"
83,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"熱誠看守レオン",1,"変わらぬ道筋",,2,,"関連クエスト：フリークエスト＞罪の大陸＞レオン所長になる１・２","レオン,ローゼマリー,アメリー,イラリオン,タチアナ,ジェラルド,キース,ザエル"
84,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"獰猛鉄拳ヴァリー",2,"ヴァリー",,1,,,"ヴァリー"
85,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"獰猛鉄拳ヴァリー",2,"監獄拳王",,2,,,"ヴァリー,ゾーイ,リーア,レオン,ローゼマリー,アメリー,クライン"
86,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"八つ裂き少女ゾーイ",3,"ゾーイ",,1,,,"ゾーイ"
87,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"八つ裂き少女ゾーイ",3,"パパ離れママ離れ",,2,,,"ゾーイ,ヴァリー,リーア,レオン,ローゼマリー"
88,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"知恵を採る少女リーア",4,"リーア",,1,,,"リーア"
89,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"知恵を採る少女リーア",4,"心の翼を広げて",,2,,"関連クエスト：イベントクエスト＞2018＞おそらのかなた","リーア,ヴァリー,ゾーイ,レオン,ローゼマリー,ボムボマー"
90,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"神業の癒し手エリシャ",5,"エリシャ",,1,,,"エリシャ"
91,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"神業の癒し手エリシャ",5,"与えあう痛み",,2,,,"エリシャ,レオン,ヴァリー,ゾーイ"
92,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"嗜虐の悪魔ヴィンス",6,"ヴィンス",,1,,,"ヴィンス"
93,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"嗜虐の悪魔ヴィンス",6,"餓えなき我が欲望",,2,,,"ヴィンス,レオン,ローゼマリー,ヴァリー,ゾーイ,リーア,ザエル"
94,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"激昂の爆弾魔ボムボマー",7,"ボムボマー",,1,,,"ボムボマー"
95,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"激昂の爆弾魔ボムボマー",7,"革命的爆弾思想",,2,,,"ボムボマー,レオン,ローゼマリー,リーア"
96,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"過去祓う贖罪の双銃ホルスト",8,"ホルスト",,1,,,"ホルスト"
97,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"過去祓う贖罪の双銃ホルスト",8,"祖国の亡霊",,2,,,"ホルスト,ヴァリー,ゾーイ,ゼハティ"
98,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"拷問官アデライド",9,"アデライド",,1,,,"アデライド,ギデオン"
99,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"拷問官アデライド",9,"掌の上で踊る",,2,,,"アデライド,ギデオン,レオン,ローゼマリー,アメリー"
100,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"看守長“鍵の戦乙女”アメリー",10,"アメリー",,1,,,"アメリー"
101,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"看守長“鍵の戦乙女”アメリー",10,"罪の意味、罰の意味",,2,,,"アメリー,レオン,ローゼマリー,アデライド,ボムボマー"
102,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"よいキツネ役のゾーイ",11,"ゾーイ",,1,,,"ゾーイ"
103,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"よいキツネ役のゾーイ",11,"よいキツネさん",,2,,,"ゾーイ,マリナ"
104,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"脱力事務官ローゼマリー",12,"ローゼマリー",,1,,,"ローゼマリー"
105,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"脱力事務官ローゼマリー",12,"旅立ち",,2,,,"ローゼマリー,レオン,アメリー,リーア,ヴァリー,ゾーイ,アデライド,ギデオン,ボムボマー,ゼィヒア,ホルスト,アリシア,アシリア,ドーリィ"
106,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"心づいた者ドーリィ",13,"ドーリィ",,1,,,"ドーリィ"
107,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"心づいた者ドーリィ",13,"１２番目のドーリィ",,2,,"関連クエスト：キャラクエ＞１～２部＞罪の大陸＞哀しき人形ドーリィ","ドーリィ,レオン,アメリー,ユディト,１２番目のドーリィ"
108,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"二重人格『元』殺人鬼アリシア",14,"アリシア",,1,,,"アリシア,アシリア"
109,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"二重人格『元』殺人鬼アリシア",14,"支え合う",,2,,,"主人公,ピリカ,フィーナ,アリシア,アシリア,ローゼマリー"
110,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"真夏の『元』殺人鬼アリシア",15,"アリシア",,1,,,"アリシア,アシリア"
111,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"真夏の『元』殺人鬼アリシア",15,"海辺の警邏",,2,,,"主人公,ピリカ,フィーナ,アリシア,アシリア,ユリアナ"
112,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"海を知る少女リーア",16,"リーア",,1,,,"リーア"
113,CHARACTER_QUEST,"３部","第３部",3,"罪の大陸",11,"海を知る少女リーア",16,"はじめてのおしごと",,2,,,"リーア,ヴァリー,ゾーイ,ミシマ,ヘリシティー,エチゴ"
