id,catCode,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,order,biko,charalist
94,GAIDEN,"魔鬼動乱篇",7,,,,,"• 7-5 義勇軍遊撃",5,,"主人公,フィーナ,ピリカ"
95,GAIDEN,"魔鬼動乱篇",7,,,,,"• 7-6 兄妹怨慕",6,,"主人公,フィーナ,ピリカ"
96,GAIDEN,"魔鬼動乱篇",7,,,,,"• 7-7 物乃怪暗躍",7,,"主人公,フィーナ,ピリカ"
97,GAIDEN,"魔鬼動乱篇",7,,,,,"• 7-8 夜叉・剣鬼・血狂",8,,"主人公,フィーナ,ピリカ"
98,GAIDEN,"魔鬼動乱篇",7,,,,,"• 7-9 冥府魔導流",9,,"主人公,フィーナ,ピリカ"
99,GAIDEN,"魔鬼動乱篇",7,,,,,"• 7-10 魔鬼爆現",10,,"主人公,フィーナ,ピリカ"
100,GAIDEN,"魔鬼動乱篇",7,,,,,"• 7-11 決戦前譚",11,,"主人公,フィーナ,ピリカ"
101,GAIDEN,"魔鬼動乱篇",7,,,,,"• 7-12 大戦乃義",12,,"主人公,フィーナ,ピリカ"
102,GAIDEN,"魔鬼動乱篇",7,,,,,"• 7-13 魔鬼動乱",13,,"主人公,フィーナ,ピリカ"
103,GAIDEN,"魔鬼動乱篇",7,,,,,"• 7-14 源流災",14,,"主人公,フィーナ,ピリカ"
