id,catCode,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,order,biko,charalist
53,MAIN_STORY_PART2,"5章",5,,,,,"薄命の大陸",1,"リヴェラの目的が黒の根源を断つことだと判明","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,エル,テラ,フイ"
54,MAIN_STORY_PART2,"5章",5,,,,,"こどもの国",2,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,エル,テラ,フイ,ハグ,ドリ,ロズ"
55,MAIN_STORY_PART2,"5章",5,,,,,"受命者と探求者",3,"名前のみ：リヴェラ、アル、ラベゼリン","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,エル,テラ,トア"
56,MAIN_STORY_PART2,"5章",5,,,,,"草原で遊ぶ",4,"名前のみ：キノ（亡くなったピノの友達）_NL_ピノにタヌキのぬいぐるみをあげた","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,ピノ,ラナ"
57,MAIN_STORY_PART2,"5章",5,,,,,"僕は生きたい",5,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リン,アル,エル,フイ,ラベゼリン"
58,MAIN_STORY_PART2,"5章",5,,,,,"魔神の願い",6,,"主人公,フィーナ,ピリカ,ミシディア,マリナ,ペイシェ,ラベゼリン,アル,エル,フイ,リン"
59,MAIN_STORY_PART2,"5章",5,,,,,"ハグレモノ",7,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,エル,ラナ,ピノ"
60,MAIN_STORY_PART2,"5章",5,,,,,"薔薇のベッドで",8,"名前のみ：ロロ","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,エル,ザラ"
61,MAIN_STORY_PART2,"5章",5,,,,,"エルとアル",9,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,エル,ナロ,マスカルウィン,バルクス,アル,ラベゼリン"
62,MAIN_STORY_PART2,"5章",5,,,,,"世界は広いから",10,"リン「世界の真理知っているか？」_NL_ピリカ「美味しいご飯を食べてみんな仲良くしてれば、それで満足だよ」_NL_リン「ん？」","主人公,フィーナ,ピリカ,ミシディア,マリナ,エル,ザラ,ナロ,アル,リン,ラベゼリン"
63,MAIN_STORY_PART2,"5章",5,,,,,"ラベゼリン",11,,"主人公,フィーナ,ピリカ,カイン,ペイシェ,ラベゼリン,アル,エル,ザラ,ナロ"
64,MAIN_STORY_PART2,"5章",5,,,,,"対決２大魔神",12,"ペイシェの必殺技：飛翔落鳳蹴","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,ラベゼリン,バルクス,マスカルウィン,アル,エル,ナロ,ザラ"
65,MAIN_STORY_PART2,"5章",5,,,,,"旅立ち",13,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,アル,エル,ザラ,ハグ,テラ,フイ,リヴェラ,天空鳥,薄命の民のおじいさん"
66,MAIN_STORY_PART2,"6章",6,,,,,"鉄と煙が襲い来る",1,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,ゴットフリート,クルト,カタリナ,ジークルーン,エーリヒ,ランドルフ,リヴェラ,アロイス,ディートリンデ,ハンネス,ヘルマン"
67,MAIN_STORY_PART2,"6章",6,,,,,"泣くなクルト",2,"名前のみ：カーヤ","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,クルト,オリヴィア,アルトルム,アロイス,ディートリンデ"
68,MAIN_STORY_PART2,"6章",6,,,,,"列車の中のお姫様",3,"ペイシェの必殺技：剛拳・砕岩烈破","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,ジークルーン,エーリヒ,ランドルフ,エレメンガルト,ハンネス,ディートリンデ,アルトルム,リヴェラ"
69,MAIN_STORY_PART2,"6章",6,,,,,"お姫様逃避行",4,"鉄煙の大陸の人は魔法を使えない","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,ジークルーン,エーリヒ,ランドルフ,アロイス,ディートリンデ,エレメンガルト,ハンネス,リヴェラ"
70,MAIN_STORY_PART2,"6章",6,,,,,"お姉様見参",5,"リヴェラの必殺技：秘剣・斬鉄、秘剣・烈風、奥義・斬空剣","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,ジークルーン,エーリヒ,ランドルフ,アロイス,アルトルム,エレメンガルト,ハンネス,リヴェラ"
71,MAIN_STORY_PART2,"6章",6,,,,,"機械の街で",6,"カーヤを雇っているのは機族のマクシミリアン","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,ジークルーン,ディートリンデ,カーヤ,ゴロツ機械"
72,MAIN_STORY_PART2,"6章",6,,,,,"不穏の兆し",7,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,ジークルーン,エーリヒ,ランドルフ,カーヤ,アルトルム"
73,MAIN_STORY_PART2,"6章",6,,,,,"お姫様大いに語る",8,"鉄煙の大陸の祖先は機械の助けがなければ生きられないほど身体が脆かった","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,ジークルーン,エーリヒ,ランドルフ,オリヴィア,ハンネス,エレメンガルト,アルトルム"
74,MAIN_STORY_PART2,"6章",6,,,,,"お父様との出会い",9,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,ジークルーン,カタリナ,ゴットフリート,アロイス"
75,MAIN_STORY_PART2,"6章",6,,,,,"黒化病",10,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,カタリナ,アロイス"
76,MAIN_STORY_PART2,"6章",6,,,,,"夜明け前",11,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,カタリナ,ゴットフリート,黒騎士,エイレヌス,アロイス,ジークルーン,リヴェラ"
77,MAIN_STORY_PART2,"6章",6,,,,,"機族主義者",12,"リヴェラの必殺技：秘剣・天地返し","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ジークルーン,アロイス,カタリナ,ゴットフリート"
78,MAIN_STORY_PART2,"6章",6,,,,,"お姫様走る！",13,"リヴェラの必殺技：活法・飛剣","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ジークルーン,ゴットフリートinアロイス,カタリナ"
79,MAIN_STORY_PART2,"6章",6,,,,,"夜明け",14,,"主人公,フィーナ,ピリカ,カイン,ミシディア,ペイシェ,リヴェラ,ジークルーン,ゴットフリートinアロイス,カタリナ,ゴットフリート,アロイス,クルト,カーヤ,バルクス,マスカルウィン,ラベゼリン"
80,MAIN_STORY_PART2,"7章",7,"年代記の大陸篇",1,,,"始まりの地へ",1,"黒の根源を断つ神器：時乃鑢（ときのやすり）","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,シーター,シェキナ,レノ,イシュチェル,フィシ,バルクス,マスカルウィン,ラベゼリン,管理者の男（フィーナ父）"
81,MAIN_STORY_PART2,"7章",7,"年代記の大陸篇",1,,,"集いし想い",2,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,バルクス,マスカルウィン,ラベゼリン"
82,MAIN_STORY_PART2,"7章",7,"年代記の大陸篇",1,,,"賽は投げられた",3,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,シーター,シェキナ,レノ,イシュチェル,フィシ,バルクス,マスカルウィン,ラベゼリン,グール=ヴール,クライン,オデッセイア,セラフィー,セレン"
83,MAIN_STORY_PART2,"7章",7,"年代記の大陸篇",1,,,"過去と現在",4,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,メッテイヤ,セレン,マスカルウィン,ラベゼリン,ガラクスィアス"
84,MAIN_STORY_PART2,"7章",7,"年代記の大陸篇",1,,,"交わらない線",5,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,シーター,シェキナ,レノ,イシュチェル,バルクス,マスカルウィン,ラベゼリン"
85,MAIN_STORY_PART2,"7章",7,"年代記の大陸篇",1,,,"小さき希望",6,"リヴェラとガラクスィアスの合体技：神技・乱れ双刃斬","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,シーター,シェキナ,レノ,イシュチェル,フィシ"
86,MAIN_STORY_PART2,"7章",7,"年代記の大陸篇",1,,,"勇士たち",7,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,シーター,シェキナ,レノ,イシュチェル,フィシ,バルクス,マスカルウィン,ラベゼリン"
87,MAIN_STORY_PART2,"7章",7,"年代記の大陸篇",1,,,"黄泉がえる時間",8,"年代記の大陸の特産品：シィダケ、オイシィダケ","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,シーター,レノ,ミンミ,レンレ,ペレキュデス,バルクス"
88,MAIN_STORY_PART2,"7章",7,"年代記の大陸篇",1,,,"切望の魔神",9,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,バルクス,セレン,魔なる者ガラン,柔なる者ナルダ,ミョルン,マスカルウィン,ラベゼリン"
89,MAIN_STORY_PART2,"7章",7,"年代記の大陸篇",1,,,"次元のひずみ",10,"セレンの仲間の魔神：アビニ、ナルダ、シルク、ガラン、ワーリ、ウルト、ドルギ、バース、ホルン","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,シーター,シェキナ,レノ,イシュチェル,フィシ,ミョルン,セラフィー,クライン,オデッセイア（声のみ）,剛なる者アビニ,迅なる者シルク,堕ちし者ウルト,叩きし者ドルギ"
90,MAIN_STORY_PART2,"7章",7,"年代記の大陸篇",1,,,"譲れない戦い",11,"クラインに倒された魔神：守りし者ダイガ_NL_リヴェラの必殺技：奥義・八重の陣","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,メッテイヤ,シェキナ,レノ,イシュチェル,セラフィー,クライン,オデッセイア,労りし者ホルン,乱れし者バース,聖なる者ワーリ,迅なる者シルク,堕ちし者ウルト,叩きし者ドルギ,魔なる者ガラン"
91,MAIN_STORY_PART2,"7章",7,"年代記の大陸篇",1,,,"無念よ消え去れ",12,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,メッテイヤ,シェキナ,レノ,イシュチェル,セラフィー,クライン,オデッセイア,セレン,労りし者ホルン,柔なる者ナルダ,堕ちし者ウルト,叩きし者ドルギ,乱れし者バース,聖なる者ワーリ,管理者の男（フィーナ父）"
92,MAIN_STORY_PART2,"7章",7,"書架の一族篇",2,,,"さようなら思い出",13,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,管理者の男（フィーナ父）"
93,MAIN_STORY_PART2,"7章",7,"書架の一族篇",2,,,"父と母",14,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,黒の王"
94,MAIN_STORY_PART2,"7章",7,"書架の一族篇",2,,,"遺されしもの",15,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,シーター,黒の王,ガジジナ,ギザザヤ,ゼィヒア,レオン,エル,アル,ジークルーン,ゴットフリート,ミョルン,管理者の男（フィーナ父）,レノ,シェキナ,イシュチェル,クライン,オデッセイア,セラフィー,セレン,バルクス,マスカルウィン,ラベゼリン"
95,MAIN_STORY_PART2,"7章",7,"書架の一族篇",2,,,"それぞれの道",16,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,管理者の男（フィーナ父）,記述者の女（フィーナ母）,ガラクスィアス,シェキナ,ミョルン,セラフィー,クライン,イシュチェル,レノ,オデッセイア,シヴァーニ,バルクス,マスカルウィン,ラベゼリン"
96,MAIN_STORY_PART2,"7章",7,"書架の一族篇",2,,,"時の鑢",17,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ミョルン,ガラクスィアス"
97,MAIN_STORY_PART2,"7章",7,"書架の一族篇",2,,,"死闘の末に",18,"バルクスの正体が石像であることが判明","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,ミョルン,バルクス（暴走）,マスカルウィン,ラベゼリン,シェキナ,レノ,イシュチェル,セラフィー,クライン,オデッセイア,アストライア"
98,MAIN_STORY_PART2,"7章",7,"書架の一族篇",2,,,"狭間を目指して",19,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,ミョルン,バルクス,マスカルウィン,ラベゼリン,シェキナ,レノ,イシュチェル,セラフィー,クライン,オデッセイア,セレン,グール=ヴール,管理者の男（フィーナ父）"
99,MAIN_STORY_PART2,"7章",7,"書架の一族篇",2,,,"一族の意志",20,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,迅なる者シルク,守りし者ダイガ,魔なる者ガラン"
100,MAIN_STORY_PART2,"7章",7,"書架の一族篇",2,,,"闇を照らす光",21,"リヴェラの必殺技：神技・玲瓏黒破斬","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,光の蝶（記述者の女（フィーナ母））,シュザ,黒騎士,アシュリナ,ファラ,ギルバート,黒の根源,ガラクスィアス,シェキナ,レノ,イシュチェル,セラフィー,クライン,オデッセイア,マスカルウィン,ラベゼリン,セレン"
101,MAIN_STORY_PART2,"7章",7,"黒の大陸篇",3,,,"決戦前夜",22,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,シーター,ミョルン,黒の根源,シェキナ,レノ,イシュチェル,セラフィー,クライン,オデッセイア,マスカルウィン,ラベゼリン,セレン,グール=ヴール,フィシ,メッテイヤ,ミンミ,レンレ"
102,MAIN_STORY_PART2,"7章",7,"黒の大陸篇",3,,,"使命と覚悟",23,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,シーター,ミョルン,シェキナ,レノ,イシュチェル,セラフィー,クライン,オデッセイア,マスカルウィン,ラベゼリン,セレン,グール=ヴール,フィシ,メッテイヤ"
103,MAIN_STORY_PART2,"7章",7,"黒の大陸篇",3,,,"世界の理",24,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,シーター,シェキナ,レノ,イシュチェル,セラフィー,クライン,オデッセイア,バルクス,マスカルウィン,ラベゼリン,セレン,フィシ,メッテイヤ,黒の根源,ギルバート,カリファ,シルヴァ,ロロ,オルガ,デューク,ギザザヤ,ガジジナ,レオン,ローゼマリー,エル,ゴットフリート,ジークルーン,カタリナ"
104,MAIN_STORY_PART2,"7章",7,"黒の大陸篇",3,,,"彼の者、人に非ず",25,,"主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,シーター,シェキナ,レノ,イシュチェル,セラフィー,クライン,オデッセイア,バルクス（暴走）,マスカルウィン,ラベゼリン,ミョルン,フィシ,メッテイヤ,黒の根源,黒騎士（声のみ）"
105,MAIN_STORY_PART2,"7章",7,"黒の大陸篇",3,,,"始まりと終わり",26,"エイレヌスの仲間：マーク、トニー、イリヤ、バーニー、アレク","主人公,フィーナ,ピリカ,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス,シーター,レノ,イシュチェル,セラフィー,オデッセイア,マスカルウィン,ラベゼリン,ミョルン,セレン,エイレヌス,メッテイヤ"
