id,catCode,bu,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,order,biko,charalist
21,MAIN_STORY_PART3,"３部","ヘリオス篇",1,"5章",5,,,"存る虚飾、在る代償",3,"トロメアがチェインクロニクルの後継者であることが判明","ヘリオス,アポロ,トロメア,シャロン,ユグド,セレステ,クーシャン,シーシャン,ユリアナ,アマツ,リリス,テレサ,エンブラント,アリーチェ,デルフィーナ,カイン,フローリア,ヴァリー,ゾーイ,ゾディア,シャクール,カディル,ファティマ,ディルマ,メルティオール,フィリアナ,白の預言者"
22,MAIN_STORY_PART3,"３部","ヘリオス篇",1,"5章",5,,,"光あれ",4,,"ヘリオス,アポロ,トロメア,シャロン,ユグド,白の預言者,ゾディア,クーシャン,シーシャン"
23,MAIN_STORY_PART3,"３部","ヘリオス篇",1,"6章",6,,,"決意を新たに",1,"関連クエスト：第3部メインストーリー＞セレステ篇＞6章＞王都救援","ヘリオス,アポロ,トロメア,シャロン,ペイシェ,セレステ,クーシャン,シーシャン,ビエンタ,ベアトリクス,アレス"
24,MAIN_STORY_PART3,"３部","ヘリオス篇",1,"6章",6,,,"壁を超え、未来を拓く",2,"関連クエスト：第3部メインストーリー＞セレステ篇＞6章＞白き街の中で_NL_SPストーリー：昼行灯の串刺し公 マウリッツ","ヘリオス,アポロ,トロメア,シャロン,シルヴァ,アルドラ,メルティオール,マウリッツ　※SPストーリー"
25,MAIN_STORY_PART3,"３部","ヘリオス篇",1,"6章",6,,,"白光に染まりし世界",3,"関連クエスト：第3部メインストーリー＞アリーチェ篇＞6章＞真っ白な街_NL_SPストーリー：嘲う罠 セシル","ヘリオス,アポロ,トロメア,シャロン,シルヴァ,エメライン,フラット,セシル,セレステ,ベルタ,カーリン,デルフィーナ"
26,MAIN_STORY_PART3,"３部","ヘリオス篇",1,"6章",6,,,"邂逅、喪失",4,"SPストーリー：赤銅の小さな翼 エメライン＆フラット","ヘリオス,アポロ,トロメア,シャロン,ユリアナ,アインスロット,白の預言者,エメライン　※SPストーリー,フラット　※SPストーリー,セシル　※SPストーリー"
27,MAIN_STORY_PART3,"３部","ヘリオス篇",1,"6章",6,,,"集いし欠片たち",5,"前提クエスト：第3部メインストーリー＞アリーチェ・エシャル・セレステ・アマツ篇＞6章_NL_関連クエスト：第3部メインストーリー＞ヘリオス篇＞3章＞真実の一片","ヘリオス,アリーチェ,エシャル,セレステ,アマツ,アポロ,トロメア,ベルタ,カーリン,デルフィーナ,シャディア,ドゥルダナ,クーシャン,シーシャン,ヒトリ,ベニガサ,ユリアナ,アインスロット,白の預言者,ダナディ,エメライン,フラット,セシル,主人公,ピリカ,フィーナ,カイン"
28,MAIN_STORY_PART3,"３部","ヘリオス篇",1,"7章",7,,,"英雄たちの帰還",1,"前提クエスト：絆の軌跡＞帰還篇","ヘリオス,アリーチェ,エシャル,セレステ,アマツ,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,ミョルン,ウィンシー,シンディ,ハルルガ,白の預言者,シャロン"
29,MAIN_STORY_PART3,"３部","ヘリオス篇",1,"7章",7,,,"絆を辿って・１",2,,"ヘリオス,アリーチェ,エシャル,セレステ,アマツ,アポロ,トロメア,ピリカ,フィーナ,ミョルン,フィリアナ,フォルテナータ,ヴィニア,ティニア,メルティオール,ベルタ,カーリン,デルフィーナ,コットン,ウィンシー,クーシャン,シーシャン,ヴォルクリス,オルオレータ"
30,MAIN_STORY_PART3,"３部","ヘリオス篇",1,"7章",7,,,"絆を辿って・２",3,,"ヘリオス,アリーチェ,エシャル,セレステ,アマツ,アポロ,主人公,ピリカ,カイン,ミシディア,マリナ,ベニガサ,シデン,ソヨ,クチナシ（シロガネ）,イッシキ,ヨシカゲ,ヒトリ,白の預言者,ドゥルダナ,ムハバード,ゼルザール,シャディア"
31,MAIN_STORY_PART3,"３部","ヘリオス篇",1,"7章",7,,,"絆を辿って・３",4,,"ヘリオス,アリーチェ,エシャル,セレステ,アマツ,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,ミョルン,白の預言者,ベニガサ,ヒトリ,クーシャン,シーシャン,ベルタ,カーリン,デルフィーナ,シャディア,ドゥルダナ,ムハバード"
32,MAIN_STORY_PART3,"３部","ヘリオス篇",1,"7章",7,,,"義勇軍、再び",5,,"シルヴァ,アレス,オルドレード,ダスティ,ナックル,アシュリー,ジグムント,グラニ,ヤーウッド,トーマス,アントン,ミレイユ,アルドラ,ナナイ,スティッチア,ミーム,ネリー,シェロム,ノエル,オルガ,エレミア,レリアン,ラブラ,オネット,ロロ,キキ,イスレム,パポラ,エールイ,アシュリナ,カリファ,ヤシュム,カディル,ジャファール,シャクール,ムジカ,パボア,ニキ,ナイエル,ハキム,メア,ラファーガ,オルカ,オルオレータ,パトリシア,メリッサ,レアーオ,カルネロ,クストディオ,ポテンシア,ロレッタ,リンセ,ミシマ,ツル,フーコ,イブキ,ヨシカゲ,ハルアキ,トウカ,ヨイチ,サコン,カンベエ,リョータ,オグマ,ヴェルナー,クラウス,オリアーナ,ソーニャ,フリージア,ドゥルセ,メフラム,コモディア,ブルワリー,シース,アンジェリカ,スルスタン,クラリス,シンフォニア"
33,MAIN_STORY_PART3,"３部","ヘリオス篇",1,"7章",7,,,"英雄の旗の下に",6,"（ロロを見て）_NL_ヒトリ「い、いぬがしゃべってる？　ちょ、アマツ、すごい、しゃべるいぬがいる……！？」_NL_アマツ「そうかい、俺の目の前には喋る猫がいるぜ。」","アンジェリカ,スルスタン,クラリス,シンフォニア,レアーオ,ラファーガ,オルオレータ,ポテンシア,ハルアキ,トウカ,ミシマ,ベルタ,カーリン,デルフィーナ,コットン,クーシャン,ヒトリ,ベニガサ,フィリアナ,ヴェルナー,クラウス,ソーニャ,フリージア,シーシャン,クストディオ,ロロ,キキ,シャディア,ドゥルダナ,ムハバード,ムジカ,ハサン,ハキム,カディル,ジャファール,シャクール,ナイエル,マレーカ,ファルナーズ"
34,MAIN_STORY_PART3,"３部","ヘリオス篇",1,"7章",7,,,"暁の決着",7,,"ヘリオス,アリーチェ,エシャル,セレステ,アマツ,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,ミョルン,白の預言者,ユリアナ,アインスロット,エメライン,フラット,セシル,テレサ,リリス,シンフォニア,ベルヴィード,オルドレード,リフレット,ダナディ,ガーランド,レアーオ,カルネロ,ヴィドック,エーリヒ,ラファーガ,オルオレータ,ポテンシア,クーシャン,シーシャン,クストディオ,バリエナ,ビエンタ,リーニャ,サビオ,サコン,ヨイチ,リョータ,ハルアキ,ヨシカゲ,イブキ,ツル,アイリ,ミシマ,トウカ,ムジカ,ハサン,ハキム,マレイカ,ファルナーズ,ドゥルダナ,ムスタファ,ファラ,ラヒーム,ムハバード,シャディア,カティア,ユニ,ヴェルナー,フェブリア,エフィメラ,アルドラ,クラウス,スティッチア,ナナイ,フィリアナ,ソーニャ,フリージア,ベルタ,カーリン,デルフィーナ,コットン,カンベエ,ロロ,キキ,アンジェリカ,スルスタン"
35,MAIN_STORY_PART3,"３部","ヘリオス篇",1,"7章",7,,,"新たなる旅路（前）",8,"SPストーリー：主人公（第3部）","ヘリオス,アリーチェ,エシャル,セレステ,アマツ,アポロ,トロメア,主人公,ピリカ,フィーナ,シャディア,ベルタ,デルフィーナ,シーシャン,ラール,ジブリール,ラヴィーシュ,ケマイエス,ベニガサ,ヒトリ,クーシャン,ドゥルダナ,カーリン,ムハバード,ニール,ヴェルナー,ユニ,クラウス,カティア,オリアーナ,フィリアナ,カイン　※SPストーリー,ミシディア　※SPストーリー,マリナ　※SPストーリー,ペイシェ　※SPストーリー,ミョルン　※SPストーリー,ウィンシー　※SPストーリー,シンディ　※SPストーリー,ハルルガ　※SPストーリー"
36,MAIN_STORY_PART3,"３部","ヘリオス篇",1,"7章",7,,,"新たなる旅路（後）",9,"SPストーリー：絆を記す者 フィーナ","ヘリオス,セレステ,アマツ,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,ミョルン　※SPストーリー,ベニガサ,ヒトリ,オボロ,カゲロウ,イイギリ,メルティオール,クーシャン,シーシャン,ミニモ,レミラ,ピグ1号,ジークルーン,エーリヒ,ランドルフ,ジーメオン"
37,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"8章",8,,,"それぞれの旅立ち",1,"関連クエスト：第3部メインストーリー＞エシャル篇＞8章＞古き歌夜に響きて","ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,ユリアナ,ウィンシー,モアネット,エシャル,シャディア,ドゥルダナ,ムハバード,ラール,ニール,ハルルガ,シンディ,ラインベルト,ディーハルト,オルドレード"
38,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"8章",8,,,"ひとつずつ",2,,"ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,オルドレード,シエラスエス"
39,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"8章",8,,,"堕ちた地で",3,,"ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,オルドレード,ハルルガ,ウィンシー,シエラスエス"
40,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"8章",8,,,"不可能の分水嶺",4,"関連クエスト：第3部メインストーリー＞アリーチェ篇＞9章＞義勇軍の手","ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,オルドレード,シエラスエス,エンブラント,ベルタ,カーリン,デルフィーナ,フォルテナータ,ヴィニア,ティニア"
41,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"9章",9,,,"これまでとこれから",1,"関連クエスト：第3部メインストーリー＞アリーチェ篇＞9章＞義勇軍の手","ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,オルドレード,アドヴェルサス,エノシュ,メトセラ,リューリィ,ベルタ,カーリン,デルフィーナ,コットン,フォルテナータ,ティニア,ヴィニア,フィリアナ,シエラスエス"
42,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"9章",9,,,"希望の在り処",2,"SPストーリー：王都の勇者 ヘリオス","ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,エノシュ,メトセラ,ベルタ,カーリン,デルフィーナ,フィリアナ,ファティマ,シエラスエス"
43,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"9章",9,,,"もうひとつの可能性",3,,"ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,エノシュ,メトセラ,シャロン"
44,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"9章",9,,,"『心の強さ』",4,,"ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,エノシュ,メトセラ,シャロン"
45,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"10章",10,,,"どうしても",1,"関連クエスト：第3部メインストーリー＞エシャル篇＞10章＞真砂の虎_NL_ペイシェの必殺技：極砕裂破、瞬拳・輝穿二重葬","ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,ハルルガ,ウィンシー,シンディ,ゼルザール,フィッダ,エノシュ,メトセラ,テレサ,リリス,エシャル,シャディア,ドゥルダナ,アダード"
46,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"10章",10,,,"俺は守れたのか？",2,,"ヘリオス,トロメア,主人公,ピリカ,カイン,ミシディア,マリナ,ペイシェ,ゼルザール,フィッダ,テレサ,リリス,エシャル,シャディア,ドゥルダナ,ラール,アダード,リスタン,キシキル"
47,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"10章",10,,,"決戦・湖都炎上",3,"関連クエスト：第2部メインストーリー＞Sequels リリス・テレサ篇＞かみさまの森","ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,テレサ,リリス,リスタン,キシキル,エンブラント"
48,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"10章",10,,,"一振りの刃となりて",4,,"ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,エノシュ,メトセラ,テレサ,リリス,エンブラント,シエラスエス,キシキル,リスタン,エシャル,ムハバード"
49,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"11章",11,,,"鬼の住まう地へ",1,,"ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,アシュリナ,カリファ,リリス,テレサ,ロクショウ,エノシュ,メトセラ,ヨシカゲ,オロチ,ヨシツグ,ハヤテ,コウヨ,ウィンシー,ハルルガ,シンディ,シエラスエス"
50,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"11章",11,,,"不可視の瑕疵",2,"SPストーリー：魔海の水先案内人 シンディ","ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,ヨシツグ,ヨシカゲ,リリス,テレサ,イッシキ,ウィンシー,オロチ,エノシュ,メトセラ,ハルルガ　※SPストーリー,シンディ　※SPストーリー"
51,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"11章",11,,,"葬別",3,,"ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,ペイシェ,ヨシカゲ,リリス,テレサ,オロチ,エノシュ,メトセラ,シエラスエス,ジョッシュ"
52,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"11章",11,,,"再世の果てに",4,"SPストーリー：荒波の狙撃手 ウィンシー_NL_関連クエスト：大狩猟戦＞2019＞仰天怪奇！魔海大狩猟戦　※SPストーリー","ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ヨシカゲ,リリス,テレサ,ハルルガ,シンディ,ウィンシー,オロチ,エノシュ,メトセラ,シエラスエス,ジョッシュ,シャロン"
53,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"12章",12,,,"白と黒",1,,"ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,エノシュ,メトセラ,代弁者（ニピカ）,シャロン,シンディ,ウィンシー,ハルルガ,ディーハルト,ラインベルト,ガブリエラ,ミョルン,シルヴァ,ハヴィス"
54,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"12章",12,,,"間隙と挟撃",2,"SPストーリー：破滅魔人 ロレッタ","ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,ガブリエラ,ミョルン,ハルルガ,シンディ,ウィンシー,エメライン,フラット,セシル,ハヴィス,ジュフィセス,シルヴァ,リスタン,キシキル,メトセラ,ロレッタ,イルマ"
55,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"12章",12,,,"閑話と挿話",3,,"ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,ペイシェ,ミョルン,ガブリエラ,イルマ,シルヴァ,シンディ,ウィンシー,エノシュ,メトセラ,ケイティス,タグリヌス,ハヴィス,ジュフィセス,シャロン"
56,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"12章",12,,,"未来と過去",4,,"ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,ミョルン,ハルルガ,シンディ,ウィンシー,白の預言者,エノシュ,メトセラ"
57,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"12章",12,,,"白と白",5,"聖導の聖人は管理者以外で唯一チェインクロニクルを扱える","ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,ミョルン,エノシュ,メトセラ,アリーチェ,エシャル,セレステ,アマツ,シュレーミア（シャロン）"
58,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"13章",13,,,"彼方よりの使者",1,"SPストーリー：静謐を誓願する枢機の聖騎士 パーシェル","ヘリオス,アポロ,トロメア,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,ミョルン,シュレーミア（シャロン）,アマツ,ヒトリ,ベニガサ,ローエンディア,ハルルガ,シンディ,ウィンシー,ユリアナ,アインスロット,代弁者（ニピカ）,ハヴィス,パーシェル　※SPストーリー"
59,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"13章",13,,,"魔神強襲",2,"SPストーリー：_NL_・重の刻印者 エステラ_NL_・聖騎士団長“聖域の禦者” ウェイン","ヘリオス,アポロ,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,アマツ,ユリアナ,アインスロット,代弁者（ニピカ）,ハヴィス,フェーベ,セレステ,クーシャン,シーシャン,ビオレータ,ナランハ,タグリヌス,エシャル,シャディア,ドゥルダナ,ムハバード,ジュフィセス,アリーチェ,ベルタ,カーリン,デルフィーナ,エステラ,ケイティス,ラベゼリン,リブラビス,ザルブリス,コロパティロン,エイルニルス,ハプス,タリビク,ファルズフ,スカクリル,ラスフィア,ミズクン,スフラトゥス,バルクス,マスカルウィン,トルウァトス,カマイサル,ゾファス,ブカフィ,ペトラスカ,サイル,タクリタン,ハティ,ハティファス,アウレオール,イヴェルタ,ジンラン,デーライト,フロガビトゥス,アグダラ,マスト,ナフヴァム,ズヴィアド,チャンディラム,アフタブ,ズフラス,アルミルス,サプラス,ニティカ,アダマス,イドゥベルガ,トゥキファト,コトブキ,ジューン,ファガル,レインリット,ブラーナ,クーリエ,グレゴリア,ゼファル,バグリス,ゼルダ　※SPストーリー,ウェイン　※SPストーリー"
60,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"13章",13,,,"円卓会議、再び",3,"SPストーリー：華やぐカジノの支配人 コモディア","ヘリオス,アポロ,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,アマツ,ヒトリ,ベニガサ,ユリアナ,アインスロット,シルヴァ,アリーチェ,エシャル,セレステ,パメラス,ディルマ,シュザ,ビエンタ,バリエナ,ラシル,ツル,ロロ,オルガ,アシュリナ,ムジカ,メルティオール,ファティマ,ヨシツグ,ラファーガ,ファラ,コモディア　※SPストーリー"
61,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"13章",13,,,"ユグドの盟主",4,"SPストーリー：恩寵の射手 リーニャ","ヘリオス,アリーチェ,エシャル,セレステ,アマツ,主人公,ピリカ,フィーナ,カイン,シルヴァ,ディルマ,メルティオール,ファティマ,ロロ,オルガ,アシュリナ,ムジカ,ラシル,バリエナ,ビエンタ,アインスロット,シュザ,ツル,パーシェル,ユリアナ,リーニャ　※SPストーリー,ヌヴィエム　※SPストーリー,クストディオ　※SPストーリー"
62,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"13章",13,,,"光となって（前）",5,"タグリヌスの国はトゥキファトの国と争っていた","ヘリオス,アポロ,トロメア,アリーチェ,エシャル,セレステ,アマツ,シュレーミア（シャロン）,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,メルティオール,ジークルーン,ベニガサ,ドゥルダナ,シャディア,シーシャン,デルフィーナ,ヒトリ,クーシャン,ファティマ,ディルマ,エステラ,ヴェルナー,カティア,ユニ,クラウス,フェーベ,エレメンガルト,ハンネス,オリヴィア,ジルヴェスター,シュカ,ヤーウッド,ユウリャク,アルラシード,ハヴィス,シルヴァ,セリーヌ,タグリヌス,バリエナ,レアーオ,エイラ,ケイティス,ユリアナ,アインスロット,ダナディ,ジュフィセス,シュザ,ヨシツグ,ズイハ,ラザフォード,アルドラ,ヴォルグ,アレス,リフレット,ウェイン,ベルヴィード,イルヘルミナ,シンフォニア,パメラス,オルドレード,カーリン,ラール,ニール,ニクラウス,ヤシュム,ムジカ,ハサン,ハキム,ナイエル,イザヤ,オレイユ,クリオラ,ケマイエス,カディル,アシュリナ,フェルギュス,レミラ,フローリア,リーニャ,クストディオ,サナオーリア,オルオレータ,ラファーガ,ポテンシア,アルボール（若）,ラシル,トゥキファト,代弁者（ニピカ）"
63,MAIN_STORY_PART3,"３部","主人公・ヘリオス篇",1,"13章",13,,,"光となって（後）",6,"SPストーリー：魔法兵団“清冽の葬斂者” アイザック","ヘリオス,アポロ,トロメア,アリーチェ,エシャル,セレステ,アマツ,シュレーミア（シャロン）,主人公,ピリカ,フィーナ,カイン,ミシディア,マリナ,ペイシェ,ムジカ,ハサン,ナイエル,メルティオール,ファティマ,ウィンシー,ハルルガ,シンディ,ディルマ,シャディア,ベルタ,ベニガサ,ドゥルダナ,代弁者（ニピカ）,アイザック　※SPストーリー"
