id,catCode,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,order,biko,charalist
53,COLLAB_QUEST,チェンクロ×「聖剣伝説シリーズ」コラボ,,,,,,マナの導き・中編,2,,"主人公,ピリカ,フィーナ,ケヴィン（コラボ）,ホークアイ（コラボ）,シャルロット（コラボ）,アンジェラ（コラボ）,リース（コラボ）,デュラン（コラボ）,紅蓮の魔導士（コラボ）"
54,COLLAB_QUEST,チェンクロ×「聖剣伝説シリーズ」コラボ,,,,,,マナの導き・後編,3,,"主人公,ピリカ,フィーナ,ケヴィン（コラボ）,ホークアイ（コラボ）,シャルロット（コラボ）,アンジェラ（コラボ）,リース（コラボ）,デュラン（コラボ）,紅蓮の魔導士（コラボ）,フェアリー（コラボ）,メルティオール,ファティマ,ディルマ,ラファーガ,トルナド,ノーム（コラボ）,ジン（コラボ）"
55,COLLAB_QUEST,チェンクロ×「聖剣伝説シリーズ」コラボ,,,,,,聖剣の勇者たち,4,,"主人公,ピリカ,フィーナ,ランディ（コラボ）,プリム（コラボ）,ポポイ（コラボ）,ジン（コラボ）,ノーム（コラボ）,ウィルオウィスプ（コラボ）"
56,COLLAB_QUEST,チェンクロ×「空の軌跡SC」コラボ,,,,,,出会い、そして,1,,"主人公,ピリカ,フィーナ,エステル（コラボ）,ヨシュア（コラボ）,ティータ（コラボ）,アネラス（コラボ）,アガット（コラボ）,クローゼ（コラボ）,オリビエ（コラボ）,レーヴェ（コラボ）,レン（コラボ）,ミシディア"
57,COLLAB_QUEST,チェンクロ×「空の軌跡SC」コラボ,,,,,,君を探して,2,,"主人公,ピリカ,エステル（コラボ）,ティータ（コラボ）,アネラス（コラボ）,アガット（コラボ）,クローゼ（コラボ）,オリビエ（コラボ）,シルヴァ,ファティマ,フィリアナ"
58,COLLAB_QUEST,チェンクロ×「空の軌跡SC」コラボ,,,,,,蛇たちの遊戯,3,,"主人公,ピリカ,フィーナ,エステル（コラボ）,ティータ（コラボ）,アネラス（コラボ）,アガット（コラボ）,クローゼ（コラボ）,レーヴェ（コラボ）,レン（コラボ）,ブルブラン（コラボ）,ミシディア"
59,COLLAB_QUEST,チェンクロ×「空の軌跡SC」コラボ,,,,,,再開,4,,"主人公,エステル（コラボ）,ヨシュア（コラボ）,ティータ（コラボ）,アネラス（コラボ）,アガット（コラボ）,クローゼ（コラボ）,オリビエ（コラボ）,ブルブラン（コラボ）,ファティマ"
60,COLLAB_QUEST,「戦場のヴァルキュリア」×チェンクロ,,,,,,白き花の旅人,1,,"主人公,ピリカ,フィーナ,ウェルキン（コラボ）,アリシア（コラボ）　※戦場のヴァルキュリア,イーディ（コラボ）,ユリアナ（コラボ）,エレット（コラボ）,ハンス（コラボ）,エーデルワイス号（コラボ）,ギルバート"
61,COLLAB_QUEST,「戦場のヴァルキュリア」×チェンクロ,,,,,,セルベリアの戦い,2,,"主人公,ピリカ,フィーナ,セルベリア（コラボ）"
62,COLLAB_QUEST,「戦場のヴァルキュリア」×チェンクロ,,,,,,名もなき影,3,,"主人公,ピリカ,フィーナ,クルト（コラボ）,セリア（コラボ）,イムカ（コラボ）"
63,COLLAB_QUEST,「戦場のヴァルキュリア」×チェンクロ,,,,,,手がかりを求めて,4,,"主人公,ピリカ,フィーナ,ウェルキン（コラボ）,アリシア（コラボ）　※戦場のヴァルキュリア,イーディ（コラボ）,ユリアナ（コラボ）,エレット（コラボ）,ハンス（コラボ）"
64,COLLAB_QUEST,「戦場のヴァルキュリア」×チェンクロ,,,,,,誰がための力,5,,"主人公,ピリカ,フィーナ,セルベリア（コラボ）"
65,COLLAB_QUEST,「戦場のヴァルキュリア」×チェンクロ,,,,,,ユグド遠征記,6,,"主人公,ピリカ,フィーナ,ウェルキン（コラボ）,アリシア（コラボ）　※戦場のヴァルキュリア,イーディ（コラボ）,ユリアナ（コラボ）,セルベリア（コラボ）,クルト（コラボ）,セリア（コラボ）,イムカ（コラボ）"
66,COLLAB_QUEST,KADOKAWA×チェンクロ,,,,,,開拓者の島の噂,1,,"主人公,ピリカ,フィーナ,ヘロディア,ペイシェ,グレタ,フィーンド,ロビン,メディア"
67,COLLAB_QUEST,「うたわれるもの 偽りの仮面」×チェインクロニクル,,,,,,邂逅,1,,"主人公,ピリカ,フィーナ,ハク（コラボ）,クオン（コラボ）,ネコネ（コラボ）,キウル（コラボ）,アトゥイ（コラボ）,ルルティエ（コラボ）,ノスリ（コラボ）,オウギ（コラボ）,モズヌ（コラボ）"
68,COLLAB_QUEST,「うたわれるもの 偽りの仮面」×チェインクロニクル,,,,,,怪しの森・壱,2,,"主人公,ピリカ,フィーナ,ハク（コラボ）,クオン（コラボ）,ネコネ（コラボ）,キウル（コラボ）,アトゥイ（コラボ）,ノスリ（コラボ）,オウギ（コラボ）,シルヴァ"
69,COLLAB_QUEST,「うたわれるもの 偽りの仮面」×チェインクロニクル,,,,,,怪しの森・弐,3,,"主人公,ピリカ,フィーナ,ハク（コラボ）,クオン（コラボ）,ネコネ（コラボ）,アトゥイ（コラボ）,ルルティエ（コラボ）,アルドラ,ナナイ,ファティマ,メルティオール"
70,COLLAB_QUEST,「うたわれるもの 偽りの仮面」×チェインクロニクル,,,,,,怪しの森・参,4,,"主人公,ピリカ,ハク（コラボ）,クオン（コラボ）,ネコネ（コラボ）,アトゥイ（コラボ）,ファティマ,シルヴァ"
71,COLLAB_QUEST,「うたわれるもの 偽りの仮面」×チェインクロニクル,,,,,,怪しの森・四,5,,"主人公,ピリカ,ハク（コラボ）,クオン（コラボ）,ネコネ（コラボ）,キウル（コラボ）,アトゥイ（コラボ）,ルルティエ（コラボ）,ノスリ（コラボ）,オウギ（コラボ）,シルヴァ"
72,COLLAB_QUEST,「うたわれるもの 偽りの仮面」×チェインクロニクル,,,,,,賊の手配書,6,,"主人公,ピリカ,ハク（コラボ）,クオン（コラボ）,ネコネ（コラボ）,キウル（コラボ）,ノスリ（コラボ）,シルヴァ"
73,COLLAB_QUEST,「うたわれるもの 偽りの仮面」×チェインクロニクル,,,,,,怪しの森・結,7,,"主人公,ピリカ,ハク（コラボ）,クオン（コラボ）,ネコネ（コラボ）,キウル（コラボ）,アトゥイ（コラボ）,ルルティエ（コラボ）,ノスリ（コラボ）,オウギ（コラボ）,アルドラ,シルヴァ,ファティマ"
74,COLLAB_QUEST,「サクラ大戦」×チェインクロニクル,,,,,,魔神復活,1,体が勝手に・・・,"主人公,ピリカ,フィーナ,大神（コラボ）,さくら（コラボ）,アイリス（コラボ）,マリア（コラボ）,紅蘭（コラボ）,レニ（コラボ）,カンナ（コラボ）,織姫（コラボ）,すみれ（コラボ）"
75,COLLAB_QUEST,「サクラ大戦」×チェインクロニクル,,,,,,六破星降魔陣,2,,"主人公,ピリカ,フィーナ,大神（コラボ）,さくら（コラボ）,アイリス（コラボ）,マリア（コラボ）,紅蘭（コラボ）,レニ（コラボ）,カンナ（コラボ）,織姫（コラボ）,すみれ（コラボ）,サタン（コラボ）,タブリス,アルドラ,ヴォルグ,マリナ"
76,COLLAB_QUEST,「サクラ大戦」×チェインクロニクル,,,,,,残されし者,3,,"主人公,ピリカ,フィーナ,大神（コラボ）,さくら（コラボ）,アイリス（コラボ）,マリア（コラボ）,紅蘭（コラボ）,レニ（コラボ）,カンナ（コラボ）,織姫（コラボ）,すみれ（コラボ）,アルドラ,ヴォルグ,マリナ"
77,COLLAB_QUEST,「サクラ大戦」×チェインクロニクル,,,,,,帝都からの訪問者,4,,"主人公,ピリカ,フィーナ,大神（コラボ）,さくら（コラボ）,アイリス（コラボ）,マリア（コラボ）,紅蘭（コラボ）,レニ（コラボ）,カンナ（コラボ）,織姫（コラボ）,すみれ（コラボ）,サタン（コラボ）,タブリス,ギルバート,アルドラ,ヴォルグ,マリナ"
78,COLLAB_QUEST,「サクラ大戦」×チェインクロニクル,,,,,,希望の光,5,,"主人公,ピリカ,フィーナ,大神（コラボ）,さくら（コラボ）,アイリス（コラボ）,マリア（コラボ）,紅蘭（コラボ）,レニ（コラボ）,カンナ（コラボ）,織姫（コラボ）,すみれ（コラボ）,サタン（コラボ）,タブリス,アルドラ,ヴォルグ,マリナ"
79,COLLAB_QUEST,「サクラ大戦」×チェインクロニクル後編,,,,,,降魔ふたたび・１,1,,"主人公,ピリカ,フィーナ,大神（コラボ）,さくら（コラボ）,アイリス（コラボ）,マリア（コラボ）,紅蘭（コラボ）,レニ（コラボ）,カンナ（コラボ）,織姫（コラボ）,すみれ（コラボ）,ファティマ,ディルマ,メルティオール,カイン"
80,COLLAB_QUEST,「サクラ大戦」×チェインクロニクル後編,,,,,,降魔ふたたび・２,2,,"主人公,ピリカ,フィーナ,大神（コラボ）,さくら（コラボ）,アイリス（コラボ）,マリア（コラボ）,紅蘭（コラボ）,レニ（コラボ）,カンナ（コラボ）,織姫（コラボ）,すみれ（コラボ）,カリファ,サーシャ"
81,COLLAB_QUEST,「サクラ大戦」×チェインクロニクル後編,,,,,,降魔ふたたび・３,3,体が勝手に・・・,"主人公,ピリカ,フィーナ,大神（コラボ）,さくら（コラボ）,アイリス（コラボ）,マリア（コラボ）,レニ（コラボ）,カンナ（コラボ）,織姫（コラボ）,すみれ（コラボ）,ラファーガ,ビエンタ,ツル,フーコ"
82,COLLAB_QUEST,「サクラ大戦」×チェインクロニクル後編,,,,,,降魔ふたたび・４,4,,"主人公,ピリカ,フィーナ,大神（コラボ）,さくら（コラボ）,マリア（コラボ）,紅蘭（コラボ）,レニ（コラボ）,カンナ（コラボ）,織姫（コラボ）,すみれ（コラボ）,ツル,ファティマ,フーコ,メルティオール"
83,COLLAB_QUEST,「サクラ大戦」×チェインクロニクル後編,,,,,,降魔ふたたび・５,5,,"主人公,ピリカ,フィーナ,大神（コラボ）,さくら（コラボ）,アイリス（コラボ）,マリア（コラボ）,紅蘭（コラボ）,レニ（コラボ）,カンナ（コラボ）,織姫（コラボ）,すみれ（コラボ）,メルティオール,アルドラ,シルヴァ,フィリップ"
84,COLLAB_QUEST,「太鼓の達人」×チェインクロニクル 第2弾,,,,,,祭りが始まるドン！,1,,"主人公,ピリカ,フィーナ,どんちゃん（コラボ）"
85,COLLAB_QUEST,「太鼓の達人」×チェインクロニクル 第2弾,,,,,,たちむかうドン！,2,,"主人公,ピリカ,フィーナ,どんちゃん（コラボ）,デンガル,ツヅミ,ビゾゾエ,シルヴァ"
86,COLLAB_QUEST,「魔法少女まどか☆マギカ」×チェインクロニクル,,,,,,異世界行きのバス,1,,"主人公,ピリカ,フィーナ,まどか（コラボ）,ほむら（コラボ）,さやか（コラボ）,杏子（コラボ）,マミ（コラボ）,なぎさ（コラボ）,キュゥべえ（コラボ）"
87,COLLAB_QUEST,「魔法少女まどか☆マギカ」×チェインクロニクル,,,,,,学園と魔法少女,2,,"主人公,ピリカ,フィーナ,まどか（コラボ）,ほむら（コラボ）,さやか（コラボ）,杏子（コラボ）,マミ（コラボ）,なぎさ（コラボ）,ファティマ,メルティオール,ディルマ,リーゼロッテ,ヴェルナー,カティア,ユニ"
88,COLLAB_QUEST,「魔法少女まどか☆マギカ」×チェインクロニクル,,,,,,燃える国にて,3,,"主人公,ピリカ,フィーナ,さやか（コラボ）,杏子（コラボ）,ツル"
89,COLLAB_QUEST,「魔法少女まどか☆マギカ」×チェインクロニクル,,,,,,古の森にて,4,,"主人公,ピリカ,フィーナ,マミ（コラボ）,なぎさ（コラボ）,べべ（コラボ）,キュゥべえ（コラボ）,ユグド"
90,COLLAB_QUEST,「魔法少女まどか☆マギカ」×チェインクロニクル,,,,,,たどり着いた真相,5,わけがわからないよ,"主人公,ピリカ,フィーナ,まどか（コラボ）,ほむら（コラボ）,マミ（コラボ）,キュゥべえ（コラボ）"
91,COLLAB_QUEST,「魔法少女まどか☆マギカ」×チェインクロニクル,,,,,,戦う少女たち,6,,"主人公,ピリカ,フィーナ,まどか（コラボ）,さやか（コラボ）,杏子（コラボ）,マミ（コラボ）,なぎさ（コラボ）,くるみ割りの魔女（コラボ）"
92,COLLAB_QUEST,「魔法少女まどか☆マギカ」×チェインクロニクル,,,,,,旅立ちの物語,7,,"主人公,ピリカ,フィーナ,まどか（コラボ）,ほむら（コラボ）,さやか（コラボ）,杏子（コラボ）,マミ（コラボ）,なぎさ（コラボ）,キュゥべえ（コラボ）,くるみ割りの魔女（コラボ）,アルティメットまどか（コラボ）"
93,COLLAB_QUEST,チェインクロニクル～ヘクセイタスの閃～劇場公開記念クエスト,,,,,,アニメ上映記念『王都突入！』,1,,"ユーリ（アニメ）,ピリカ（アニメ）,フィーナ（アニメ）,シュザ（アニメ）,ユリアナ（アニメ）,黒の王（アニメ）,アラム（アニメ）,ユグド"
94,COLLAB_QUEST,「ペルソナ５」×チェインクロニクル,,,,,,プロローグ,1,,"ヘリオス,シャロン,ジョーカー（コラボ）,スカル（コラボ）,パンサー（コラボ）,ナビ（コラボ）,ノワール（コラボ）,クイーン（コラボ）,モナ（コラボ）,リヨン,タブリス"
95,COLLAB_QUEST,「ペルソナ５」×チェインクロニクル,,,,,,【第1話】歪んだ影,2,,"ヘリオス,アポロ,トロメア,ジョーカー（コラボ）,スカル（コラボ）,パンサー（コラボ）,ナビ（コラボ）,ノワール（コラボ）,クイーン（コラボ）,モナ（コラボ）,フォックス（コラボ）,リヨン,タブリス,キャプテン・キッド（コラボ）,カルメン（コラボ）"
96,COLLAB_QUEST,「ペルソナ５」×チェインクロニクル,,,,,,【第2話】怪盗との絆,3,,"ヘリオス,アポロ,トロメア,ジョーカー（コラボ）,スカル（コラボ）,パンサー（コラボ）,ナビ（コラボ）,ノワール（コラボ）,クイーン（コラボ）,モナ（コラボ）,フォックス（コラボ）,キャプテン・キッド（コラボ）,ヨハンナ（コラボ）"
97,COLLAB_QUEST,「ペルソナ５」×チェインクロニクル,,,,,,【第3話】異世界の景色,4,,"ヘリオス,アポロ,トロメア,ジョーカー（コラボ）,スカル（コラボ）,パンサー（コラボ）,ナビ（コラボ）,ノワール（コラボ）,クイーン（コラボ）,モナ（コラボ）,フォックス（コラボ）,タブリス"
98,COLLAB_QUEST,「ペルソナ５」×チェインクロニクル,,,,,,【第4話】滅ぶ世界,5,,"ヘリオス,アポロ,トロメア,ジョーカー（コラボ）,スカル（コラボ）,パンサー（コラボ）,ナビ（コラボ）,ノワール（コラボ）,クイーン（コラボ）,モナ（コラボ）,フォックス（コラボ）,リヨン,タブリス,キャプテン・キッド（コラボ）,ヨハンナ（コラボ）"
99,COLLAB_QUEST,「ペルソナ５」×チェインクロニクル,,,,,,【第5話】怪盗の作法,6,,"ヘリオス,アポロ,トロメア,ジョーカー（コラボ）,スカル（コラボ）,パンサー（コラボ）,ナビ（コラボ）,ノワール（コラボ）,クイーン（コラボ）,モナ（コラボ）,フォックス（コラボ）,リヨン,タブリス"
100,COLLAB_QUEST,「ペルソナ５」×チェインクロニクル,,,,,,【第6話】決行日の決戦,7,,"ヘリオス,アポロ,トロメア,ジョーカー（コラボ）,スカル（コラボ）,パンサー（コラボ）,ナビ（コラボ）,ノワール（コラボ）,クイーン（コラボ）,モナ（コラボ）,フォックス（コラボ）,リヨン,タブリス,アルセーヌ（コラボ）"
101,COLLAB_QUEST,「ペルソナ５」×チェインクロニクル,,,,,,エピローグ,8,,"ヘリオス,アポロ,トロメア,ジョーカー（コラボ）,スカル（コラボ）,パンサー（コラボ）,ナビ（コラボ）,ノワール（コラボ）,クイーン（コラボ）,モナ（コラボ）,フォックス（コラボ）,シャロン,リヨン,タブリス"
102,COLLAB_QUEST,「この素晴らしい世界に祝福を！２」×チェインクロニクル,,,,,,第1話「この異世界に豊作を！」,1,名前のみ：エリス,"アリーチェ,ベルタ,カーリン,デルフィーナ,カズマ（コラボ）,アクア（コラボ）,めぐみん（コラボ）,ダクネス（コラボ）,ウィズ（コラボ）,ゆんゆん（コラボ）,ディルマ"
103,COLLAB_QUEST,「この素晴らしい世界に祝福を！２」×チェインクロニクル,,,,,,第2話「この緑の恵みで大金を！」,2,,"アリーチェ,ベルタ,カーリン,デルフィーナ,カズマ（コラボ）,アクア（コラボ）,めぐみん（コラボ）,ダクネス（コラボ）"
104,COLLAB_QUEST,「この素晴らしい世界に祝福を！２」×チェインクロニクル,,,,,,第3話「この変態にさらなる変態を！」,3,,"アリーチェ,カズマ（コラボ）,アクア（コラボ）,めぐみん（コラボ）,ダクネス（コラボ）,ウィズ（コラボ）,ゆんゆん（コラボ）,リゲル,メルティオール"
105,COLLAB_QUEST,「この素晴らしい世界に祝福を！２」×チェインクロニクル,,,,,,第4話「このカエルたちに爆焔を！」,4,,"アリーチェ,デルフィーナ,カズマ（コラボ）,アクア（コラボ）,めぐみん（コラボ）,ダクネス（コラボ）,ウィズ（コラボ）,ゆんゆん（コラボ）,ゼルマ"
106,COLLAB_QUEST,「この素晴らしい世界に祝福を！２」×チェインクロニクル,,,,,,第5話「この不敬者に鉄槌を！」,5,,"アリーチェ,デルフィーナ,カズマ（コラボ）,アクア（コラボ）,めぐみん（コラボ）,ダクネス（コラボ）,ウィズ（コラボ）,リゲル,フィリアナ"
107,COLLAB_QUEST,「この素晴らしい世界に祝福を！２」×チェインクロニクル,,,,,,第6話「この雪の街に救済を！」,6,,"アリーチェ,デルフィーナ,カズマ（コラボ）,アクア（コラボ）,めぐみん（コラボ）,ダクネス（コラボ）"
108,COLLAB_QUEST,「この素晴らしい世界に祝福を！２」×チェインクロニクル,,,,,,第7話「この迷える魂に救済を！」,7,,"アリーチェ,デルフィーナ,カズマ（コラボ）,アクア（コラボ）,めぐみん（コラボ）,ダクネス（コラボ）,ウィズ（コラボ）,ゆんゆん（コラボ）,エステバン"
109,COLLAB_QUEST,「この素晴らしい世界に祝福を！２」×チェインクロニクル,,,,,,最終話「この大陸に新たな緑の狂宴を！」,8,,"アリーチェ,ベルタ,デルフィーナ,カズマ（コラボ）,アクア（コラボ）,めぐみん（コラボ）,ダクネス（コラボ）,ウィズ（コラボ）,ゆんゆん（コラボ）,ディルマ,ファティマ,メルティオール"
110,COLLAB_QUEST,TVアニメ「チェインクロニクル～ヘクセイタスの閃～」連動クエスト,,,,,,第1話「世界の意思」,1,,"ユーリ（アニメ）,ピリカ（アニメ）,フィーナ（アニメ）,ユリアナ（アニメ）,黒の王（アニメ）,ユグド"
