id,catCode,bu,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,order,biko,charalist
12,DENSHO_HEN,"３部","伝承篇『魔法兵団学生伝Ⅱ』",3,,,,,"第3話　天国と影が生む祭宴",3,,"ヴェルナー,クラウス,カティア,メルティオール,チャーノ,リーゼロッテ,フロワ,パルマー,チアリー,カレン,アルドラ,ルカナ,エステバン,クリスティン,イザベル,レベッカ,ベラ,ルクレチア,フェイスレス,エレミア,ディルマ"
13,DENSHO_HEN,"３部","伝承篇『魔法兵団学生伝Ⅱ』",3,,,,,"第4話　赤青を映えさせて",4,"関連クエスト：キャラクエ＞１～２部＞迷宮山脈＞研究する犬娘チワ","ヴェルナー,クラウス,カティア,ルクレチア,フェイスレス,メルティオール,エレミア,ディルマ,リーゼロッテ,クリスティン,イザヤ,メラヒム,ヨナ,パルマー,シャーリー,アルドラ,オリアーナ,ディ・ロ,フロワ,クリオラ,チワ,ヨヨ,ピピ,バルタザーリ,ユルゲン,アドヴェルサス,ゼロ（ユニ）"
14,DENSHO_HEN,"３部","伝承篇『魔法兵団学生伝Ⅲ』",4,,,,,"第1話　フラム",1,,"ヴェルナー,クラウス,カティア,ヴェルナーの母,レベッカ,カレン,チアリー,ジョセフ（カティア父）,ユルゲン,アルドラ,サバマニア（サバマーニ）,アドヴェルサス,ゼロ（ユニ）,バルタザーリ,メルティオール,ディルマ"
15,DENSHO_HEN,"３部","伝承篇『魔法兵団学生伝Ⅲ』",4,,,,,"第2話　熱砂の歓迎",2,"関連クエスト：キャラクエ＞１～２部＞賢者の塔＞魔法兵団師団長ヴェルナー","ヴェルナー,クラウス,カティア,アルドラ,サバマニア（サバマーニ）,メルティオール,スルスタン,リュビア,バルタザーリ,ラザフォード,アンジェリカ"
16,DENSHO_HEN,"３部","伝承篇『魔法兵団学生伝Ⅲ』",4,,,,,"第3話　破壊と創造、その罪",3,"関連クエスト：キャラクエ＞１～２部＞賢者の塔＞平凡なるメイドエレミア_NL_ラザフォードは世界を救う鍵を探している_NL_　心より生まれる光→破邪の牙_NL_　希望を乗せた箱舟→海風の氏族の方舟_NL_　魔を宿す戦士→狂戦士（ルーク）_NL_　死を超越する歌→ムジカが歌った歌_NL_　零の刻印者→ゼロ（ユニ）","ヴェルナー,クラウス,カティア,アルドラ,ザイド,バルタザーリ,エレミア,ラザフォード,アンジェリカ,メルティオール,ユルゲン,ゼロ（ユニ）,アドヴェルサス,ディルマ"
17,DENSHO_HEN,"３部","伝承篇『魔法兵団学生伝Ⅲ』",4,,,,,"第4話　卒業",4,"関連クエスト：キャラクエ＞１～２部＞賢者の塔＞魔法兵団師団長カティア_NL_ディルマの友：ラスフィア","ヴェルナー,クラウス,カティア,メルティオール,ディルマ,ユニ,チャーノ,フィリアナ,ルカナ,カレン,チアリー,レベッカ,クラウディア,イザベル,ミーナ,ヨナ,パルマー,アルドラ,リーゼロッテ,クリスティン,シャーリー,ウーヴィア,メラヒム,ジョセフ（カティア父）,サバマニア（サバマーニ）,リサ,アイザック,バルタザーリ"
18,DENSHO_HEN,"３部","伝承篇『魔法兵団学生伝Ⅲ』",4,,,,,"第5話　軍靴が燃えていく",5,"サバマニア『破壊の先に創造がある。破壊という人生を楽しめ』_NL_リサ『今度みんなで遊びにいこう』","ヴェルナー,クラウス,カティア,ユニ,サバマニア（サバマーニ）,リサ,アイザック,ジョセフ（カティア父）,シャーリー,メルティオール,ディルマ,アルドラ,バルタザーリ,ファティマ"
19,DENSHO_HEN,"３部","伝承篇『魔法兵団学生伝Ⅲ』",4,,,,,"第6話　青春の残影",6,"関連クエスト：キャラクエ＞１～２部＞副都＞万象の魔導師アルドラ、万象の大魔導師アルドラ","ヴェルナー,クラウス,カティア,ユニ,メルティオール,ディルマ,エレミア,アルドラ,ミルザム,オリアーナ,フェブリア,ヴェルナーの兄,アイザック,ジョセフ（カティア父）,アドヴェルサス,バルタザーリ,ファティマ,ルカナ,カレン,リーゼロッテ,クリスティン,レベッカ,イザベル,シューレ,エフィメラ,エールイ"
20,DENSHO_HEN,"３部","伝承篇『アシュリナ伝』",5,,,,,"第1話　優しき王",1,"関連クエスト：キャラクエ＞１～２部＞湖都＞女王の懐刀カリファ＞出来る男","アシュリナ,カリファ,ファラ,真朱の守護者,群青の守護者,砂漠の守護者,アルシラード,ラヒーム,モフセン"
21,DENSHO_HEN,"３部","伝承篇『アシュリナ伝』",5,,,,,"第2話　初舞台",2,"名前のみ：ムスタファ","アシュリナ,カリファ,ラヒーム,タリシュガ,モフセン"
22,DENSHO_HEN,"３部","伝承篇『アシュリナ伝』",5,,,,,"第3話　王の旅・前編",3,"名前のみ：ファイサル","アシュリナ,カリファ,ラヒーム,ムジカ,ムスタファ,モフセン,イスマイル"
23,DENSHO_HEN,"３部","伝承篇『アシュリナ伝』",5,,,,,"第4話　王の旅・後編",4,,"アシュリナ,カリファ,ラヒーム,アルシラード,モフセン,ムスタファ,ファラ,カディル,シャクール,タリシュガ,メフルナーシュ"
24,DENSHO_HEN,"３部","伝承篇『アシュリナ伝』",5,,,,,"第5話　黄金の厄災",5,,"アシュリナ,カリファ,ムスタファ,真朱の守護者,群青の守護者,砂漠の守護者,ファラ,カディル,シャクール,タリシュガ,メフルナーシュ,マディーナ,ニキ,イスマイル,ヤシュム,ジャファール,ムニール,イブリー,ファルナーズ,ナイエル,ハサン,ハキム,デンガル,ムジカ,ロクサーナ,ウワイジュ,メア,ラヒーム"
25,DENSHO_HEN,"３部","伝承篇『リヴェラ伝』",6,,,,,"第1話　宿命の地",1,,
26,DENSHO_HEN,"３部","伝承篇『リヴェラ伝』",6,,,,,"第2話　追い手を追う",2,,
27,DENSHO_HEN,"３部","伝承篇『リヴェラ伝』",6,,,,,"第3話　神器応酬",3,,
28,DENSHO_HEN,"３部","伝承篇『リヴェラ伝』",6,,,,,"第4話　過去への旅路",4,,
29,DENSHO_HEN,"３部","伝承篇『リヴェラ伝』",6,,,,,"第5話　剣を握る",5,,
30,DENSHO_HEN,"３部","伝承篇『リヴェラ伝』",6,,,,,"第6話　妹と出会った日",6,,
31,DENSHO_HEN,"３部","伝承篇『リヴェラ伝』",6,,,,,"第7話　宿命への旅立ち",7,,
32,DENSHO_HEN,"３部","伝承篇『リヴェラ伝』",6,,,,,"第8話　滅びを前にして",8,,
33,DENSHO_HEN,"３部","伝承篇『リヴェラ伝』",6,,,,,"第9話　終の役目",9,,
34,DENSHO_HEN,"３部","伝承篇『リヴェラ伝』",6,,,,,"第10話　闇へと手を伸ばす",10,,
35,DENSHO_HEN,"３部","伝承篇『リヴェラ伝』",6,,,,,"第11話　我が子へ",11,,
36,DENSHO_HEN,"３部","伝承篇『ユリアナ伝』",7,,,,,"第1話　幼き聖王女",1,,"ユリアナ,ルイーゼ,ルスラーン,ルイーゼ母,カドリウス（聖王）,ユーゼル"
37,DENSHO_HEN,"３部","伝承篇『ユリアナ伝』",7,,,,,"第2話　若き聖騎士たち",2,,"アインスロット,ウェイン,ダナディ,フェルギュス,ユーゼル,カドリウス（聖王）"
38,DENSHO_HEN,"３部","伝承篇『ユリアナ伝』",7,,,,,"第3話　権力の狭間",3,,"ユリアナ,ルイーゼ,アインスロット,ウェイン,ダナディ,カドリウス（聖王）,ユーゼル,ルスラーン,聖域騎士団団長,聖鉄鎖騎士団団長,聖典騎士団団長,聖廟騎士団団長,聖鵬騎士団団長,聖供騎士団団長,聖戦騎士団団長,聖楽騎士団団長,聖刻騎士団団長,聖光騎士団団長,オルドレード（聖杯騎士団団長）※名前のみ,ルイーゼ母"
39,DENSHO_HEN,"３部","伝承篇『ユリアナ伝』",7,,,,,"第4話　軍旗はためく",4,,"ユリアナ,ルイーゼ,アインスロット,ウェイン,ダナディ,カドリウス（聖王）,ユーゼル,ルスラーン,聖戦騎士団団長"
40,DENSHO_HEN,"３部","伝承篇『ユリアナ伝』",7,,,,,"第5話　彼女の見た戦場",5,,"ユリアナ,ルイーゼ,アインスロット,ウェイン,ダナディ,カドリウス（聖王）,ユーゼル,ルスラーン,オルドレード,イルヘルミナ,聖槍騎士団団長,聖典騎士団団長,聖鵬騎士団団長,聖域騎士団団長,聖戦騎士団団長,聖光騎士団団長,聖鉄鎖騎士団団長"
41,DENSHO_HEN,"３部","伝承篇『ユリアナ伝』",7,,,,,"第6話　聖騎士たちの王",6,,"ユリアナ,ルイーゼ,アインスロット,ウェイン,ダナディ,カドリウス（聖王）,ユーゼル,ルスラーン,イルヘルミナ,オルドレード,ベルヴィード,聖域騎士団団長,聖廟騎士団団長,聖戦騎士団団長"
42,DENSHO_HEN,"３部","伝承篇『ユリアナ伝』",7,,,,,"第7話　エピロ－グ",7,"カドリウスが剣聖のあてがあることに触れる（テレサ）","ユリアナ,ルイーゼ,アインスロット,ウェイン,ダナディ,カドリウス（聖王）,ユーゼル,ルスラーン,フェルギュス"
43,DENSHO_HEN,"３部","伝承篇『シルヴァ伝』",8,,,,,"第1話　衝動的に飛び出した",1,,"シルヴァ,ラザフォード,アンジェリカ,シルヴァの母,ラティ"
44,DENSHO_HEN,"３部","伝承篇『シルヴァ伝』",8,,,,,"第2話　気に入らねえ",2,,"シルヴァ,ロレッタ,ゼロス,イルマ,ラティ,ラザフォード"
45,DENSHO_HEN,"３部","伝承篇『シルヴァ伝』",8,,,,,"第3話　ケンカ対凶刃",3,,"シルヴァ,ロレッタ,ゼロス,イルマ,ラティ,黒の根源,ラザフォード,アンジェリカ"
46,DENSHO_HEN,"３部","伝承篇『シルヴァ伝』",8,,,,,"第4話　黒い奴ら",4,,"シルヴァ,ロレッタ,ゼロス,イルマ,ガブリエラ,セリーヌ,ギルバート,ラザフォード,アンジェリカ,リュビア,ラティ"
47,DENSHO_HEN,"３部","伝承篇『シルヴァ伝』",8,,,,,"第5話　戦士の意地",5,,"シルヴァ,ガブリエラ,ラザフォード,アルヴェルト,キリエ,ミレイユ,イルマ,ギルバート,ロレッタ,セリーヌ,ゼロス"
48,DENSHO_HEN,"３部","伝承篇『シルヴァ伝』",8,,,,,"第6話　若い奴らの時代",6,,"シルヴァ,ギルバート,ロレッタ,セリーヌ,カイン,主人公,ミレイユ,ガブリエラ,ラザフォード,アンジェリカ,イルマ,シルヴァの母"
49,DENSHO_HEN,"３部","伝承篇『黒騎士伝』",9,,,,,"第1話　端",1,,
50,DENSHO_HEN,"３部","伝承篇『黒騎士伝』",9,,,,,"第2話　奔",2,,
51,DENSHO_HEN,"３部","伝承篇『黒騎士伝』",9,,,,,"第3話　潰",3,,
52,DENSHO_HEN,"３部","伝承篇『黒騎士伝』",9,,,,,"第4話　壊",4,,
53,DENSHO_HEN,"３部","伝承篇『黒騎士伝』",9,,,,,"第5話　崩",5,,
54,DENSHO_HEN,"３部","伝承篇『黒騎士伝』",9,,,,,"第6話　散",6,,
55,DENSHO_HEN,"３部","伝承篇『黒騎士伝』",9,,,,,"第7話　終",7,,
56,DENSHO_HEN,"３部","伝承篇『黒騎士伝』",9,,,,,"第8話　前へ",8,,
57,DENSHO_HEN,"３部","キャラクターエピソード",10,,,,,"第1話　ユニの刻印",1,,
58,DENSHO_HEN,"３部","キャラクターエピソード",10,,,,,"第2話　破壊魔人降臨",2,,
