id,catCode,bu,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,char_battle,order,biko,quest,charalist
16,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"莫大な脅威カナーン",8,"天秤はどちらへ",,1,"チェンクロラジオ聴取者特典",,"主人公,ピリカ,フィーナ,カナーン,クリストファー(カナーンの弟、クリスと呼ばれている)"
17,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"幼き老婆ユカチ",9,"幼き老婆",,1,"チェンクロラジオ聴取者特典",,"主人公,ピリカ,フィーナ,ユカチ"
18,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"英雄となる男キャス",10,"キャス",,1,"チェインクロニクルクリムゾン1巻・2巻初版購入特典",,"キャス"
19,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"英雄となる男キャス",10,"仲間と戦うこと",,2,,,"主人公,ピリカ,フィーナ,キャス,ナックル,ワーグマン,カイン,ミシディア,マリナ"
20,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"白き閃光を瞳に宿す少年アラム",11,"アラム",,1,,,"アラム（アニメ）"
21,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"白き閃光を瞳に宿す少年アラム",11,"打ち捨てられた村で",,2,,,"アラム（アニメ）,ユーリ（アニメ）,フィーナ（アニメ）"
22,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"片翼の竜騎士フィー・グレア",12,"フィー・グレア",,1,,"関連クエスト：イベントクエスト > 2014 > 稲妻の魔神アエル・グルン襲来！！","フィー・グレア"
23,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"片翼の竜騎士フィー・グレア",12,"忘れえぬ魂",,2,"フィー・グレアの傷は相棒のファングレスにつけられたもの",,"主人公,ピリカ,フィーナ,フィー・グレア,ファングレス（フィー・グレアの相棒のドラゴン）,カイン"
24,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"亡国の王女ロザリア",13,"ロザリア",,1,,"関連クエスト：イベントクエスト > 2015 > 鋼の魔神ロサビス襲来！！","ロザリア"
25,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"亡国の王女ロザリア",13,"強き王女として",,2,,,"主人公,ピリカ,ロザリア,カイン"
26,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"亡国の王女ロザリア",13,"魔剣の支配者",,3,,,"主人公,ピリカ,フィーナ,ロザリア,カイン"
27,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"魔神の恩師シャウナ",14,"シャウナ",,1,,"関連クエスト：イベントクエスト > 2015 > 平和の魔神アルフィン襲来！！","シャウナ"
28,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"魔神の恩師シャウナ",14,"先生も日々勉強！",,2,,,"主人公,ピリカ,シャウナ"
29,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"魔神の恩師シャウナ",14,"先生、走る！",,3,,,"主人公,ピリカ,フィーナ,シャウナ,ドーバン（シャウナの生徒）"
30,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"女帝の侍女チウウェン",15,"チウウェン",,1,,"関連クエスト：イベントクエスト > 2016 > 宴の魔神ハハブ襲来！！","チウウェン"
31,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"女帝の侍女チウウェン",15,"これこそが侍女なり",,2,,,"主人公,ピリカ,フィーナ,チウウェン"
32,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"女帝の侍女チウウェン",15,"真の侍女",,3,,,"主人公,ピリカ,フィーナ,チウウェン,ハハブ（声のみ）"
33,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"流浪する花嫁グレタ",16,"流浪する花嫁",,1,"メディアファクトリーコラボ",,"主人公,ピリカ,フィーナ,グレタ"
34,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"流浪する花嫁グレタ",16,"特攻する花嫁",,2,,,"主人公,ピリカ,フィーナ,グレタ"
35,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"少女の敵の敵ロビン",17,"倒せ子供の敵",,1,"メディアファクトリーコラボ",,
36,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"少女の敵の敵ロビン",17,"ロビン危機一髪",,2,,,
37,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"少女の敵の敵ロビン",17,"教団の真実",,3,,,
38,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"残されし欠片ハティ",18,"ハティ",,1,,"関連クエスト：イベントクエスト > 2014 > 真理の魔神ハティファス襲来！！","ハティ"
39,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"残されし欠片ハティ",18,"大賢者ハティ",,2,,,"主人公,ピリカ,フィーナ,ハティ,カイン,ミシディア"
40,CHARACTER_QUEST,"１～２部","第１～２部",1,"旅人",17,"残されし欠片ハティ",18,"知識と行動",,3,,,"主人公,ピリカ,フィーナ,カイン,ハティ"
41,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"はにかみ屋おばけたちテルー＆ウィスプー",1,"テルー＆ウィスプー",,1,,,"テルー,ウィスプー"
42,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"はにかみ屋おばけたちテルー＆ウィスプー",1,"ぼくらはおばけ",,2,,,"テルー,ウィスプー,チャプリン,パンプキンズ"
43,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"かぼちゃのおうさまチャプリン＆パンプキンズ",2,"チャプリン＆パンプキンズ",,1,,,"チャプリン,パンプキンズ"
44,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"かぼちゃのおうさまチャプリン＆パンプキンズ",2,"かぼちゃ王伝説",,2,,,"チャプリン,パンプキンズ,テルー,ウィスプー"
45,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"かぼちゃの王さま！チャプリン＆パンプキング",3,"チャプリン＆パンプキング",,1,,,"チャプリン,パンプキング"
46,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"かぼちゃの王さま！チャプリン＆パンプキング",3,"ここもカボチャ王国",,2,,,"主人公,ピリカ,フィーナ,チャプリン,パンプキング,マリナ"
47,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"真夏を彩る観葉樹人アベータ",4,"アベータ",,1,,,"アベータ"
48,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"真夏を彩る観葉樹人アベータ",4,"安全を守る観葉植物",,2,,,"アベータ,ケーテ,フロガビトゥス,エチゴ,ファルべ,リヒト,ハンフ（シェーン）,ミシマ"
49,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"箱入りの餓鬼っ娘エチゴ",5,"エチゴ",,1,,,"エチゴ"
50,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"箱入りの餓鬼っ娘エチゴ",5,"エチゴの我慢",,2,,,"エチゴ,ファルベ,リヒト,ハンフ（シェーン）,ヒナコ（鬼の子供）"
51,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"豪華客船で往く第十領主ミシマ",6,"ミシマ",,1,,,"ミシマ"
52,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"豪華客船で往く第十領主ミシマ",6,"ミシマの航海日誌",,2,"登場人物は全てcv：緑川光","関連クエスト：キャラクエ＞１～２部＞大海＞孤高の漁師アーネスト","ミシマ,セシル,ジューダ,ザイド,アンセルム,ルーラ,アーネスト,テンペスタ,ハーディー,ジズ"
53,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"真夏の餓鬼っ娘エチゴ",7,"エチゴ",,1,,"前提クエスト：イベントクエスト＞2020＞渚のシースー大作戦","エチゴ,ファルベ,リヒト,リーア,ゾーイ,ヴァリー,ヘリシティー"
54,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"真夏の餓鬼っ娘エチゴ",7,"フードファイター！",,2,,,"エチゴ,ファルベ,リヒト,ハンフ（シェーン）,リーア,ゾーイ,ヴァリー,ヘリシティー,ミシマ,リンリー"
55,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"恋の花咲く格闘娘リンリー",8,"リンリー",,1,,,"リンリー"
56,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"恋の花咲く格闘娘リンリー",8,"再会",,2,,,"主人公,ピリカ,フィーナ,リンリー,ペイシェ,グガイ（リンリーと同郷の男）"
57,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"金剛石の騎士アダマス",9,"アダマス",,1,,,"アダマス"
58,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"金剛石の騎士アダマス",9,"魔女の試練",,2,,,"セレステ,クーシャン,シーシャン,アダマス,エイラ,バリエナ,ラファーガ,ビエンタ,クストディオ,リーニャ,ポテンシア,エバノ,ユーヌマス,ゼルコバ,オルオレータ,オストラ,ニティカ,トルメンタ,ディエス,ウィヴェア,リノセ,リンセ,コネリ"
59,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"思い出を追う者イヴェルタ",10,"イヴェルタ",,1,,,"イヴェルタ"
60,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"思い出を追う者イヴェルタ",10,"思い出の守り人",,2,"イヴェルタは他の魔神にも会ったことがある（ズフラス、アエル・グルン、ラスフィア、アルミルス？）",,"アリーチェ,ベルタ,カーリン,デルフィーナ,イヴェルタ"
61,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"高名なる女将軍エイレヌス",11,"エイレヌス",,1,,,"占い師"
62,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"高名なる女将軍エイレヌス",11,"輝かしい記憶",,2,,"関連クエスト：第1部メインストーリー＞10章＞黒の王_NL_関連クエスト：第2部メインストーリー＞7章＞黒の大陸篇＞始まりと終わり_NL_関連クエスト：キャラクエ＞３部＞魔神＞破壊の魔神エイレヌス","エイレヌス,アレク,ジャネット,バーニー"
63,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"消えぬ傷跡ファガル",12,"ファガル",,1,,,"ファガル"
64,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"消えぬ傷跡ファガル",12,"遠い日の笑顔",,2,,,"ヘリオス,アポロ,トロメア,ファガル,ザルブリス"
65,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"心の傷跡レインリット",13,"レインリット",,1,,,"レインリット"
66,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"心の傷跡レインリット",13,"癒えない痛み",,2,,,"ヘリオス,トロメア,シルヴァ,レインリット,ザルブリス"
67,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"白昼の守護者アフタブ",14,"アフタブ",,1,,,"アフタブ"
68,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"白昼の守護者アフタブ",14,"地下の国の騎士",,2,,,"エシャル,ドゥルダナ,ムハバード,アフタブ,チャンディラム,スカクリル"
69,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"闇夜の守護者チャンディラム",15,"チャンディラム",,1,,,"チャンディラム"
70,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"闇夜の守護者チャンディラム",15,"星空とコーヒーと",,2,,,"エシャル,シャディア,ドゥルダナ,ムハバード,チャンディラム,アフタブ,スカクリル"
71,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"異端の錬金術師アウレオール",16,"アウレオール",,1,,,"アウレオール"
72,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"異端の錬金術師アウレオール",16,"アウレオールの講義",,2,,,"アリーチェ,ベルタ,カーリン,デルフィーナ,アウレオール,デーライト"
73,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"対魔神用人造兵器デーライト",17,"デーライト",,1,,,"デーライト"
74,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"対魔神用人造兵器デーライト",17,"姉妹の定義",,2,,,"アリーチェ,ベルタ,カーリン,デルフィーナ,デーライト,アウレオール"
75,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"穢れなき血統ズヴィアド",18,"ズヴィアド",,1,,,"ズヴィアド"
76,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"穢れなき血統ズヴィアド",18,"黒に染まらぬ魂",,2,,,"アマツ,ヒトリ,ベニガサ,ズヴィアド"
77,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"魔神候補者ナフヴァム",19,"ナフヴァム",,1,,,"ナフヴァム"
78,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"魔神候補者ナフヴァム",19,"女王の宿題",,2,,,"エシャル,シャディア,ドゥルダナ,ムハバード,ナフヴァム,カリファ,アシュリナ"
79,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"優艶なる力の女王ペトラスカ",20,"ペトラスカ",,1,,,"ペトラスカ"
80,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"優艶なる力の女王ペトラスカ",20,"女王の椅子",,2,,,"ペトラスカ,グレゴリア,ユリアナ,アインスロット"
81,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"魔猟師グレゴリア",21,"グレゴリア",,1,,,"グレゴリア"
82,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"魔猟師グレゴリア",21,"魔猟師の目",,2,,,"グレゴリア,ペトラスカ,ユリアナ,アインスロット"
83,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"煌腕の聖女ブラーナ",22,"ブラーナ",,1,,,"ブラーナ"
84,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"煌腕の聖女ブラーナ",22,"ハートに灯る火炎",,2,,,"ブラーナ,クーリエ,アインスロット,ウェイン,ダナディ"
85,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"瀞槍の聖女クーリエ",23,"クーリエ",,1,,,"クーリエ"
86,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"瀞槍の聖女クーリエ",23,"癒しの巫女の未来",,2,,,"クーリエ,ブラーナ,アインスロット,ウェイン,ダナディ,イルヘルミナ"
87,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"ただひとつの真理ハティ＆ハティファス",24,"ハティ＆ハティファス",,1,,,"ハティ,ハティファス"
88,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"ただひとつの真理ハティ＆ハティファス",24,"支え合う",,2,,,"ハティ,ハティファス"
89,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"神符ジンラン",25,"ジンラン",,1,,,"ジンラン"
90,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"神符ジンラン",25,"先輩女神の決意",,2,,,"アリーチェ,ベルタ,カーリン,デルフィーナ,ジンラン,フィリアナ,メルティオール"
91,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"真夏を彩る魔神フロガビトゥス",26,"フロガビトゥス",,1,,,"フロガビトゥス"
92,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"真夏を彩る魔神フロガビトゥス",26,"好きなことは素直に",,2,,,"フロガビトゥス,アベータ,ゾディア,リンリー,ミシマ"
93,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"愛心の魔導師ファルベ",27,"ファルベ",,1,,,"ファルベ"
94,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"愛心の魔導師ファルベ",27,"お姉ちゃんしたい！",,2,,,"ファルベ,リヒト,ハンフ（シェーン）,アルドラ"
95,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"光明の僧兵リヒト",28,"リヒト",,1,,,"リヒト"
96,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"光明の僧兵リヒト",28,"故郷を守る",,2,,,"リヒト,ファルベ,ハンフ（シェーン）"
97,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"勇力の剣士ハンフ",29,"ハンフ",,1,,,
98,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"勇力の剣士ハンフ",29,"ときめきラブレター",,2,,,
99,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"耀く真夏の左腕ケーテ　B-6",30,"ケーテ",,1,,,"ケーテ"
100,CHARACTER_QUEST,"３部","第３部",3,"旅人",17,"耀く真夏の左腕ケーテ　B-6",30,"豪華客船での遊び方",,2,,,"ケーテ,フロガビトゥス,アベータ,ミシマ,マレーナ"
146,CHARACTER_QUEST,"５部","第５部",5,"旅人",17,"受容の修道者アルマ",3,"アルマ",,1,,"前提クエスト：脅敵襲来イベント＞2026＞天魔バグリス襲来","主人公,ピリカ,フィーナ,アルマ,ククリ,バグリス,ハクリシュ,セザルビル,シャウナ,アルフィン,ニピカ"
147,CHARACTER_QUEST,"５部","第５部",5,"旅人",17,"受容の修道者アルマ",3,"守りたいが故",,2,,,"主人公,ピリカ,フィーナ,アルマ,ククリ,マリナ,ハクリシュ,セザルビル,シャウナ,アルフィン"
