id,catCode,bu,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,order,biko,charalist
19,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"骸骨弓士カラ",8,"カラ",1,,"カラ"
20,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"骸骨弓士カラ",8,"家族と家族ごっこ",2,,"主人公,ピリカ,フィーナ,カラ,カイン,ミシディア,マリナ,リヴェラ,ミョルン,カラの家族"
21,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"骸骨弓士カラ",8,"ガイコツとミョルン",3,,"主人公,ピリカ,フィーナ,カラ,スカレット,ガシャ,リヴェラ,ミョルン"
22,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"歩みを止めぬ者シリル",9,"進むべき道",1,,"主人公,ピリカ,フィーナ,シリル,カイン,ミシディア,マリナ,ペイシェ,ガラクスィアス"
23,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"歩みを止めぬ者シリル",9,"勇者の系譜",2,,"主人公,ピリカ,フィーナ,シリル,カイン,ミシディア,ペイシェ,ガラクスィアス"
24,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"世界樹の芽守フィシ",10,"フィシ",1,,"フィシ"
25,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"世界樹の芽守フィシ",10,"世界樹成長記１",2,,"主人公,ピリカ,フィシ,リヴェラ,ガラクスィアス"
26,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"世界樹の芽守フィシ",10,"世界樹成長期２",3,,"主人公,ピリカ,フィーナ,フィシ,リヴェラ,ガラクスィアス"
27,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"試練を受けし姉妹レンレ",11,"レンレ",1,,"レンレ"
28,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"試練を受けし姉妹レンレ",11,"すれちがい",2,"関連クエスト：キャラクエ＞１～２部＞年代記の大陸＞試練を受けし姉妹ミンミ＞迷いと怖れ","主人公,ピリカ,フィーナ,レンレ,ミンミ,リヴェラ,ガラクスィアス,カイン,ミシディア,マリナ"
29,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"試練を受けし姉妹レンレ",11,"姉の役目",3,"関連クエスト：キャラクエ＞１～２部＞年代記の大陸＞試練を受けし姉妹ミンミ＞妹の勇気","主人公,ピリカ,フィーナ,レンレ,ミンミ,リヴェラ,ガラクスィアス,カイン,ミシディア,マリナ"
30,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"試練を受けし姉妹ミンミ",12,"ミンミ",1,,"ミンミ"
31,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"試練を受けし姉妹ミンミ",12,"迷いと怖れ",2,"関連クエスト：キャラクエ＞１～２部＞年代記の大陸＞試練を受けし姉妹レンレ＞すれちがい","主人公,ピリカ,フィーナ,ミンミ,レンレ,カイン,ミシディア,ガラクスィアス,リヴェラ"
32,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"試練を受けし姉妹ミンミ",12,"妹の勇気",3,"関連クエスト：キャラクエ＞１～２部＞年代記の大陸＞試練を受けし姉妹レンレ＞姉の役目","主人公,ピリカ,フィーナ,ミンミ,レンレ,カイン,ミシディア,ガラクスィアス,リヴェラ"
33,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"纏光の剣士クライド",13,"クライド",1,,"クライド"
34,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"纏光の剣士クライド",13,"オレ様は勇者だ！",2,,"主人公,ピリカ,フィーナ,クライド,リヴェラ,シーター"
35,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"纏光の剣士クライド",13,"チヤホヤされてぇ！",3,"関連クエスト：キャラクエ＞１～２部＞年代記の大陸＞錆びついた勇者アブエロ＞かつての勇者","主人公,ピリカ,フィーナ,クライド,アブエロ,リヴェラ"
36,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"衝撃の一矢シェキナ",14,"シェキナ",1,,"シェキナ"
37,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"衝撃の一矢シェキナ",14,"怪力の大弓使い",2,,"主人公,ピリカ,フィーナ,シェキナ,カイン,ミシディア,マリナ"
38,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"衝撃の一矢シェキナ",14,"怒涛の遠矢",3,,"主人公,ピリカ,フィーナ,シェキナ,ガラクスィアス,リヴェラ,カイン,ミシディア"
39,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"年代記の剣士リヴェラ",15,"リヴェラ",1,,"リヴェラ"
40,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"年代記の剣士リヴェラ",15,"剣士の休息",2,,"リヴェラ,ガラクスィアス,シーター,レノ,クライド,イシュチェル,ギュネス,グール＝ヴール,シェキナ,ペレキュデス,記述者の女（フィーナ母）"
41,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"年代記の剣士リヴェラ",15,"新たなる旅立ち",3,,"リヴェラ,ガラクスィアス,レノ（声のみ）"
42,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"成功の魔神ラベゼリン",16,"ラベゼリン",1,,"ラベゼリン"
43,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"成功の魔神ラベゼリン",16,"人間になりたい",2,,"主人公,ピリカ,フィーナ,ラベゼリン,マスカルウィン,リヴェラ,カイン,マリナ,ペイシェ"
44,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"成功の魔神ラベゼリン",16,"ぎゅっとが欲しい",3,,"主人公,ピリカ,フィーナ,ラベゼリン,リヴェラ,ガラクスィアス,シーター,イシュチェル,マスカルウィン"
45,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"死の魔神マスカルウィン",17,"マスカルウィン",1,,"マスカルウィン"
46,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"死の魔神マスカルウィン",17,"地獄を歩む者",2,,"主人公,ピリカ,フィーナ,マスカルウィン,ラベゼリン,カイン,ミシディア,マリナ"
47,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"死の魔神マスカルウィン",17,"新たな約束",3,,"主人公,ピリカ,フィーナ,マスカルウィン,ラベゼリン,姫（マスカルウィンの主）"
48,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"切望の魔神セレン",18,"騎士の一族",1,,"主人公,ピリカ,フィーナ,セレン,リヴェラ,カイン,ミシディア,セレン祖父"
49,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"切望の魔神セレン",18,"受け継がれし使命",2,,"主人公,ピリカ,フィーナ,セレン,リヴェラ,カイン,ミシディア,マリナ"
50,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"深海の姫皇子オデッセイア",19,"オデッセイア",1,,"オデッセイア"
51,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"深海の姫皇子オデッセイア",19,"交わる流れの強さ",2,,"主人公,ピリカ,フィーナ,オデッセイア,カイン,ミシディア"
52,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"深海の姫皇子オデッセイア",19,"旅の先には",3,,"主人公,ピリカ,フィーナ,オデッセイア,カイン,ミシディア,マリナ"
53,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"白翼の熾典セラフィー",20,"セラフィー",1,,"セラフィー"
54,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"白翼の熾典セラフィー",20,"わたしが見たものは",2,,"主人公,ピリカ,フィーナ,セラフィー,カイン,ペイシェ"
55,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"白翼の熾典セラフィー",20,"世界を結ぶために",3,,"主人公,ピリカ,フィーナ,セラフィー,パリティー,ミシディア"
56,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"懲役一億年クライン",21,"クライン",1,,"クライン"
57,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"懲役一億年クライン",21,"嘆きの巨人",2,,"主人公,ピリカ,フィーナ,クライン,リヴェラ"
58,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"懲役一億年クライン",21,"九千年後……",3,,"主人公,ピリカ,フィーナ,クライン,カイン,ミシディア,マリナ,ペイシェ,リヴェラ"
59,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"最北の第四小隊 隊長スーリヤ",22,"スーリヤ",1,,"スーリヤ"
60,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"最北の第四小隊 隊長スーリヤ",22,"最北の第四小隊",2,,"主人公,ピリカ,フィーナ,スーリヤ,ソーマ,シャニ,リヴェラ"
61,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"最北の第四小隊 隊長スーリヤ",22,"白い闇の中で",3,,"主人公,ピリカ,フィーナ,スーリヤ,ソーマ,シャニ,スーリヤ母（幻覚）"
62,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"王の中の王ツァーリ14世",23,"ツァーリ14世",1,,"ツァーリ14世"
63,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"王の中の王ツァーリ14世",23,"屍に立つ王",2,"フィーナたちの両親とツァーリ王は友人だった","主人公,ピリカ,フィーナ,ツァーリ14世,リヴェラ,カイン,ミシディア,マリナ,ペイシェ"
64,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"王の中の王ツァーリ14世",23,"怯える仮面に",3,,"主人公,ピリカ,フィーナ,ツァーリ14世,リヴェラ,カイン"
65,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"黒を刈る者アストライア",24,"刈り取る者",1,,"主人公,ピリカ,フィーナ,アストライア"
66,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"黒を刈る者アストライア",24,"勝ちとる者",2,,"主人公,ピリカ,フィーナ,アストライア,カイン,ミシディア,マリナ"
67,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"蛇鱗の女帝メッテイヤ",25,"メッテイヤ",1,,"メッテイヤ"
68,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"蛇鱗の女帝メッテイヤ",25,"竜神族の女王",2,,"主人公,ピリカ,フィーナ,メッテイヤ,カイン,ミシディア,マリナ,リヴェラ"
69,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"蛇鱗の女帝メッテイヤ",25,"竜の伝説",3,,"主人公,ピリカ,フィーナ,メッテイヤ,カイン,ミシディア,マリナ,リヴェラ"
70,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"惨禍の賭博師レノ",26,"レノ",1,,"レノ"
71,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"惨禍の賭博師レノ",26,"竜と賽子",2,,"主人公,ピリカ,フィーナ,レノ,リヴェラ,ガラクスィアス,カイン"
72,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"惨禍の賭博師レノ",26,"凶死鳥が囁く",3,,"主人公,ピリカ,フィーナ,レノ,メフラム,リヴェラ,ガラクスィアス"
73,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"虹の大魔法使いシヴァーニ",27,"シヴァーニ",1,,"シヴァーニ"
74,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"虹の大魔法使いシヴァーニ",27,"色彩の魔法使い",2,"シヴァーニは元々紫の大魔法使いだった","主人公,ピリカ,フィーナ,シヴァーニ"
75,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"虹の大魔法使いシヴァーニ",27,"雨上がりの虹",3,,"主人公,ピリカ,フィーナ,シヴァーニ,青の魔法使い,緑の魔法使い,水色の魔法使い,黄の魔法使い,赤の魔法使い,橙の魔法使い"
76,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"慧眼の弓士イシュチェル",28,"イシュチェル",1,,"イシュチェル"
77,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"慧眼の弓士イシュチェル",28,"岩をも穿つ",2,,"主人公,ピリカ,フィーナ,イシュチェル,ガラクスィアス"
78,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"慧眼の弓士イシュチェル",28,"視抜く眼",3,,"主人公,ピリカ,フィーナ,イシュチェル,リヴェラ,カイン,ミシディア,マリナ,ガラクスィアス"
79,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"彷徨う異形グール＝ヴール",29,"グール＝ヴール",1,,"グール＝ヴール"
80,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"彷徨う異形グール＝ヴール",29,"異形は彷徨う",2,"グール＝ヴールのいたのは誰からも忘れ去られた辺境の大陸_NL_リヴェラたちは『忘却の大陸』と呼んでいた","主人公,ピリカ,フィーナ,グール＝ヴール,ガラクスィアス,シーター,レノ"
81,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"彷徨う異形グール＝ヴール",29,"異形は望む",3,,"主人公,ピリカ,フィーナ,グール＝ヴール,レノ,カイン,ガラクスィアス"
82,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"時の大魔導師ペレキュデス",30,"ペレキュデス",1,,"ペレキュデス"
83,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"時の大魔導師ペレキュデス",30,"時の乙女の秘密",2,"ペレキュデスは102歳（2部時点）","主人公,ピリカ,フィーナ,ペレキュデス,カイン,ミシディア,マリナ,ペイシェ"
84,CHARACTER_QUEST,"１～２部","第１～２部",1,"年代記の大陸",14,"時の大魔導師ペレキュデス",30,"若かりし頃",3,,"主人公,ピリカ,フィーナ,ペレキュデス,カイン,ミシディア,マリナ,ペイシェ,リヴェラ,ガラクスィアス"
