id,catCode,bu,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,order,biko,quest,charalist
11,MAIN_STORY_PART5,"５部","プロローグ",1,"後篇",3,,,"交差する宿縁",3,"異神は使命のためにクロニクルを必要としている。それは主人公には理解できないと異神は言う。",,"主人公,ピリカ,フィーナ,ミレニア,アリーチェ,ベルタ,カーリン,デルフィーナ,エステラ,フィリアナ,異神（ディノ）"
12,MAIN_STORY_PART5,"５部","プロローグ",1,"後篇",3,,,"二千年後の彼方へ",4,"クロノス：刻の侵略者の首魁。『時空の間隙（かんげき）』と呼ばれる異空間に潜んでいる",,"主人公,ピリカ,フィーナ,ミレニア,カルネロ（未来）,ビアンカ（未来）,ベニガサ（未来）,ヴァニラ,トルシュ,スフラトゥス（未来）,シュガーMark60,異神（ディノ）,ファティマ,異神（？？？）,ディルマ,メルティオール,ニピカ"
13,MAIN_STORY_PART5,"５部","賢愚の未来",2,"前篇",1,,,"魔法使いの目覚め",1,"ミレニア「似合っていますよアルドラさん！セクチーです！」_NL_アルドラ「そうか、セクチーか。ありがとう」",,"主人公,ピリカ,フィーナ,ミレニア,アルドラ,ラベゼリン,ミユキ,クリオラ,ミシディア,オルオレータ,ガーランド,キャピテト,ベニガサ（未来）,ヴァニラ,トルシュ,異神（チエルアルコ）"
14,MAIN_STORY_PART5,"５部","賢愚の未来",2,"前篇",1,,,"学園都市の変遷",2,"ピリカ「500年も経ってると、間違って伝わっちゃってることも多いよねー」_NL_ピリカ「カインが義勇軍きってのモテ男で、毎日大量のラブレターをもらってたと思われてたり」_NL_ミシディア「それだけはホント、絶対に許せないわよね。バカにするのも大概にしてほしいわ」_NL_ピリカ「なんでカインの間違った情報だけ厳しいんだ……」",,"主人公,ピリカ,ミレニア,アルドラ,ミシディア,ガーランド,キャピテト,ジャクリーヌ,ナディア,メルティオール,ディルマ（ｉｆ）,キュリオ,アロル"
15,MAIN_STORY_PART5,"５部","賢愚の未来",2,"前篇",1,,,"５００年後の若者たち",3,,,"主人公,ピリカ,ミレニア,ウィッシュ,チエルアルコ,ミユキ,ミシディア,ガーランド,キャピテト,アストリット,カノース,ジェハード"
16,MAIN_STORY_PART5,"５部","賢愚の未来",2,"前篇",1,,,"2人の義勇軍の子孫",4,"ファールラート「なんということ！　人をブチ轢いてしまいましたわ！」",,"主人公,ピリカ,ミレニア,ウィッシュ,アルドラ,ミユキ,ミシディア,ガーランド,キャピテト,ミルルカ,ファールラート,ジェハード,異神（チエルアルコ）,レオン,キュア"
17,MAIN_STORY_PART5,"５部","賢愚の未来",2,"前篇",1,,,"電承の一族",5,,,"主人公,ピリカ,ミレニア,ウィッシュ,チエルアルコ,アルドラ,ミユキ,ミシディア,ガーランド,キャピテト,ミルルカ,アストリット,カノース"
18,MAIN_STORY_PART5,"５部","賢愚の未来",2,"前篇",1,,,"ウチは何？",6,,,"主人公,ピリカ,ミレニア,ウィッシュ,シネスティア,アルドラ,ミユキ,ミシディア,ガーランド,キャピテト,ミルルカ,カノース,キュア"
19,MAIN_STORY_PART5,"５部","賢愚の未来",2,"中篇",2,,,"薄命とファンとメガネ",1,"Y.G.506では薄命の大陸は『奇跡の大陸』、『樹生の大陸』と呼ばれている",,"主人公,ピリカ,ミレニア,ウィッシュ,シネスティア,ノン,チエルアルコ,アルドラ,ラベゼリン,ミユキ,クリオラ,ミシディア,ガーランド,キャピテト"
20,MAIN_STORY_PART5,"５部","賢愚の未来",2,"中篇",2,,,"最強の子孫",2,,,"主人公,ピリカ,ミレニア,ウィッシュ,シネスティア,チエルアルコ,アルドラ,ラベゼリン,ミユキ,クリオラ,ミシディア,ガーランド,キャピテト,ミルルカ,カノース,ジェハード"
21,MAIN_STORY_PART5,"５部","賢愚の未来",2,"中篇",2,,,"５００年後の妹",3,"ファールラート「まずいですわ！　またやっちまいました！人体ブチ轢きアゲインですわ！」",,"主人公,ピリカ,ミレニア,ウィッシュ,シネスティア,ノン,アルドラ,ラベゼリン,ミユキ,クリオラ,ミシディア,ガーランド,キャピテト,ファールラート,カノース,リン"
22,MAIN_STORY_PART5,"５部","賢愚の未来",2,"中篇",2,,,"若者たちの思惑",4,,,"主人公,ピリカ,ミレニア,ウィッシュ,シネスティア,アルドラ,ラベゼリン,ミユキ,クリオラ,ミシディア,ガーランド,キャピテト,ミルルカ,アストリット,カノース,ジェハード,ナディア,ジャクリーヌ"
23,MAIN_STORY_PART5,"５部","賢愚の未来",2,"中篇",2,,,"友達",5,,,"主人公,ピリカ,ミレニア,ウィッシュ,シネスティア,ノン,アルドラ,ラベゼリン,ミユキ,クリオラ,ミシディア,ガーランド,キャピテト,ミルルカ,カノース,ジェハード,ナディア,ジャクリーヌ"
24,MAIN_STORY_PART5,"５部","賢愚の未来",2,"中篇",2,,,"真理の外へ導く少女",6,,,"主人公,ピリカ,ミレニア,ウィッシュ,シネスティア,ノン,アルドラ,ラベゼリン,ミユキ,クリオラ,ミシディア,ガーランド,キャピテト,ミルルカ,ファールラート,カノース,ジェハード,アドヴェルサス"
25,MAIN_STORY_PART5,"５部","賢愚の未来",2,"後篇",3,,,"ある原稿について",1,"キャピテト「君はここで私と遊ぶんだ！なんなら君が私で遊んだっていい！そんな日があったっていい！」_NL_ラベゼリン「いらんわ！」",,"主人公,ピリカ,ミレニア,ウィッシュ,シネスティア,ノン,アルドラ,ラベゼリン,ミユキ,クリオラ,ミシディア,オルオレータ,キャピテト,ミルルカ,アストリット,カノース,メルティオール,ミルザム"
26,MAIN_STORY_PART5,"５部","賢愚の未来",2,"後篇",3,,,"ヒドアへ",2,"ミルルカが運転する特殊装甲ビークル。キャッチコピーは『玲瓏黒破斬でも斬れない！』",,"主人公,ピリカ,ミレニア,ウィッシュ,シネスティア,ノン,チエルアルコ,アルドラ,ラベゼリン,ミユキ,クリオラ,オルオレータ,ガーランド,キャピテト,ミルルカ,アストリット,ファールラート,カノース,ジェハード"
27,MAIN_STORY_PART5,"５部","賢愚の未来",2,"後篇",3,,,"いるはずのない人",3,"ピリカ「チャリだあああああああっ！」",,"主人公,ピリカ,ミレニア,ウィッシュ,ノン,チエルアルコ,アルドラ,ラベゼリン,キャピテト,ミルルカ,アストリット,ファールラート,カノース,ジェハード,ミルザム"
28,MAIN_STORY_PART5,"５部","賢愚の未来",2,"後篇",3,,,"闇に染まる都",4,"ファールラート「ちょっと！　リヤカーで一体何を！？エッティなことはやめてくださいまし！」",,"主人公,ピリカ,ミレニア,ウィッシュ,ノン,チエルアルコ,アルドラ,ラベゼリン,ミユキ,クリオラ,ミシディア,オルオレータ,ガーランド,キャピテト,ミルルカ,アストリット,ファールラート,カノース,ジェハード,ミルザム"
29,MAIN_STORY_PART5,"５部","賢愚の未来",2,"後篇",3,,,"停電荷の中で",5,"ウィッシュ「おほほぅ……ごめんほほぅ」",,"主人公,ピリカ,ミレニア,ウィッシュ,シネスティア,ノン,チエルアルコ,アルドラ,ラベゼリン,ミシディア,オルオレータ,キャピテト,ミルルカ,アストリット,カノース,ジェハード,ナディア,ジャクリーヌ"
30,MAIN_STORY_PART5,"５部","賢愚の未来",2,"後篇",3,,,"青く燃える",6,"ジェハード「友達だからに、決まってんだろっ！」_NL_シネスティア「友達だからに、決まってるでしょうっ！」",,"主人公,ピリカ,ミレニア,ウィッシュ,シネスティア,ノン,チエルアルコ,アルドラ,ラベゼリン,クリオラ,ミシディア,オルオレータ,ガーランド,キャピテト,ミルルカ,カノース,ジェハード"
31,MAIN_STORY_PART5,"５部","賢愚の未来",2,"後篇",3,,,"立ち上がる若者たち",7,"ミシディア「エッホエッホ」_NL_ミユキ「第２倉庫も機材いっぱいだって伝えなきゃ」",,"主人公,ピリカ,ミレニア,ウィッシュ,シネスティア,ノン,チエルアルコ,アルドラ,ラベゼリン,ミユキ,クリオラ,ミシディア,オルオレータ,キャピテト,ミルルカ,アストリット,ファールラート,カノース,ジェハード,ナディア,ジャクリーヌ,アドヴェルサス,タエ"
32,MAIN_STORY_PART5,"５部","賢愚の未来",2,"後篇",3,,,"遺詠の術式",8,"カティア「っ……」_NL_ヴェルナー「おい、泣いてんじゃねえよ。一番泣きてえヤツが、我慢してるだろうが」",,"主人公,ピリカ,ミレニア,ウィッシュ,シネスティア,ノン,チエルアルコ,アルドラ,ラベゼリン,ミユキ,クリオラ,ミシディア,オルオレータ,ガーランド,キャピテト,ミルルカ,アストリット,ファールラート,カノース,ジェハード,ナディア,ジャクリーヌ,ミルザム,ヴェルナー,カティア,クラウス"
33,MAIN_STORY_PART5,"５部","賢愚の未来",3,"エピローグ",4,,,"それでも未来は続く",1,,,"主人公,ピリカ,ミレニア,ウィッシュ,シネスティア,ノン,アルドラ,ラベゼリン,ミユキ,クリオラ,ミシディア,オルオレータ,ガーランド,キャピテト,ミルルカ,カノース,ジェハード,エシャル"
34,MAIN_STORY_PART5,"５部","賢愚の未来",3,"エピローグ",4,,,"優しくて残酷な願い",2,,,"主人公,ピリカ,ミレニア,ウィッシュ,シネスティア,ノン,チエルアルコ,アルドラ,ラベゼリン,ミユキ,クリオラ,ミシディア,オルオレータ,キャピテト,ミルルカ,カノース,ジェハード,エシャル"
35,MAIN_STORY_PART5,"５部","賢愚の未来",3,"エピローグ",4,,,"罪悪感の先輩",3,,,"主人公,ピリカ,ミレニア,ウィッシュ,シネスティア,ノン,チエルアルコ,アルドラ,ミシディア,ガーランド,キャピテト,ミルルカ,アストリット,ファールラート,カノース,ジェハード,ナディア,ジャクリーヌ,エシャル"
36,MAIN_STORY_PART5,"５部","聖歌の未来",3,"前篇",1,,,"歌う聖騎士",1,,,"主人公,ピリカ,ミレニア,グリフレッタ,アマデウス,ゼイルナ,ミゼリア,ステファナ,ユリアナ,ウェイン,マリナ,セリーヌ,フィリアナ,アリーチェ,リーア,アロル,ガーランド,ノン"
37,MAIN_STORY_PART5,"５部","聖歌の未来",3,"前篇",1,,,"歌が響く街",2,"ピリカ「つまり……ウェインとダナディの子孫！？」",,"主人公,ピリカ,ミレニア,クリジェス,グリフレッタ,オロファム,アマデウス,ステファナ,カシオン,ユリアナ,ウェイン,マリナ,セリーヌ,アリーチェ,リーア,アロル,ユーゼル,フェルギュス"
38,MAIN_STORY_PART5,"５部","聖歌の未来",3,"前篇",1,,,"そして歌が生まれる",3,,,"主人公,ピリカ,ミレニア,クリジェス,グリフレッタ,ステファナ,カシオン,ユリアナ,ウェイン,マリナ,セリーヌ,フィリアナ,アリーチェ,リーア,アロル,ムジカ（未来）,ウルワ,ハサン,ハキム,フローリア"
39,MAIN_STORY_PART5,"５部","聖歌の未来",3,"前篇",1,,,"歌う妖精姫",4,,,"主人公,ピリカ,ミレニア,グリフレッタ,カッちゃん（カシオン）,ユリアナ,ウェイン,マリナ,セリーヌ,フィリアナ,アリーチェ,リーア,ティファレト,ヴェロニカ,ウルワ,ミニモ"
40,MAIN_STORY_PART5,"５部","聖歌の未来",3,"中篇",2,,,"歌う旅路",1,,,"主人公,ピリカ,ミレニア,クリジェス,グリフレッタ,クーシャン（未来）,アマデウス,ゼイルナ,ミゼリア,ステファナ,カシオン,ユリアナ,ウェイン,マリナ,セリーヌ,フィリアナ,アリーチェ,リーア,アロル,ティファレト,ヴェロニカ,ウルワ,ラグバ"
41,MAIN_STORY_PART5,"５部","聖歌の未来",3,"中篇",2,,,"再会は歌と共に",2,,,"主人公,ピリカ,クリジェス,クーシャン（未来）,アマデウス,ユリアナ,マリナ,フィリアナ,リーア,ムジカ（未来）,ティファレト,ヴェロニカ,ウルワ,ラグバ,ウィダード,パメラス,フェルギュス"
42,MAIN_STORY_PART5,"５部","聖歌の未来",3,"中篇",2,,,"歌の記憶",3,"マリナの家：マリナが建てた孤児院。ユグドだけでなく、外海、新世界にも建設されている。ティファレト、ヴェロニカはマリナの家出身。",,"主人公,ピリカ,ミレニア,クリジェス,クーシャン（未来）,カシオン,ユリアナ,マリナ母さん,フィリアナ,リーア,ムジカ（未来）,ティファレト,ヴェロニカ,ラグバ,ウィダード,ラザフォード,シャディア,アダード,ラティーファ,サーシャ"
43,MAIN_STORY_PART5,"５部","聖歌の未来",3,"中篇",2,,,"歌に導かれて",4,,,"主人公,ピリカ,ミレニア,クリジェス,グリフレッタ,オロファム,クーシャン（未来）,アマデウス,ステファナ,カシオン,ユリアナ,ウェイン,マリナ,セリーヌ,フィリアナ,アリーチェ,リーア,アロル,ムジカ（未来）,ティファレト,ヴェロニカ,ウルワ"
44,MAIN_STORY_PART5,"５部","聖歌の未来",3,"中篇",2,,,"歌声は闇夜を越えて",5,,,"主人公,ピリカ,ミレニア,クリジェス,オロファム,クーシャン（未来）,アマデウス,ゼイルナ,ミゼリア,ユリアナ,マリナ,セリーヌ,フィリアナ,リーア,アロル,ティファレト,ヴェロニカ,ウルワ,ラグバ,ベニガサ（未来）,トルシュ,異神"
45,MAIN_STORY_PART5,"５部","聖歌の未来",3,"後篇",3,,,"鷲獅子たちの歌",1,,,"主人公,ピリカ,ミレニア,クリジェス,オロファム,クーシャン（未来）,シーシャン（未来）,ステファナ,ユリアナ,ウェイン,マリナ,セリーヌ,アリーチェ,リーア,アロル,チエルアルコ"
46,MAIN_STORY_PART5,"５部","聖歌の未来",3,"後篇",3,,,"新たなる歌声",2,,,"主人公,ピリカ,ミレニア,オロファム,クーシャン（未来）,シーシャン（未来）,アマデウス,ゼイルナ,ミゼリア,ステファナ,カシオン,ウェイン,マリナ,セリーヌ,アリーチェ,リーア,アロル,ラグバ"
47,MAIN_STORY_PART5,"５部","聖歌の未来",3,"後篇",3,,,"疑惑の歌",3,,,"主人公,ピリカ,ミレニア,クリジェス,グリフレッタ,オロファム,クーシャン（未来）,シーシャン（未来）,ステファナ,ユリアナ,ウェイン,マリナ,セリーヌ,アリーチェ,リーア,アロル,ラグバ"
48,MAIN_STORY_PART5,"５部","聖歌の未来",3,"後篇",3,,,"その歌は止まることなく",4,"異神の血を飲むことで、異神の力を分け与えることができる",,"主人公,ピリカ,ミレニア,クリジェス,グリフレッタ,オロファム,クーシャン（未来）,シーシャン（未来）,アマデウス,ゼイルナ,ミゼリア,ステファナ,カシオン,ユリアナ,ウェイン,マリナ,セリーヌ,リーア,アロル,ヴェロニカ,ラグバ"
49,MAIN_STORY_PART5,"５部","聖歌の未来",3,"後篇",3,,,"終わりを告げる歌",5,"クーシャン「グランドクロスッ！！ズェアアアアアアアアッ！！！」",,"主人公,ピリカ,ミレニア,クリジェス,オロファム,クーシャン（未来）,シーシャン（未来）,カシオン,ユリアナ,ウェイン,マリナ,セリーヌ,フィリアナ,アリーチェ,リーア,アロル,ムジカ（未来）,ティファレト,クロノスの使い（ネメシス？）"
50,MAIN_STORY_PART5,"５部","聖歌の未来",3,"エピローグ",4,,,"歌よ、広がれ",1,,,"主人公,ピリカ,ミレニア,クリジェス,グリフレッタ,オロファム,クーシャン（未来）,シーシャン（未来）,アマデウス,ステファナ,カシオン,ユリアナ,ウェイン,マリナ,セリーヌ,フィリアナ,アリーチェ,リーア,アロル,ムジカ（未来）,ティファレト,ウルワ,ラグバ,ネメシス"
51,MAIN_STORY_PART5,"５部","聖歌の未来",3,"エピローグ",4,,,"誰かの未来へこの歌を",2,"ネメシスはクロノスの娘",,"主人公,ピリカ,ミレニア,クリジェス,グリフレッタ,クーシャン（未来）,シーシャン（未来）,アマデウス,ステファナ,カシオン,ユリアナ,ウェイン,セリーヌ,フィリアナ,アリーチェ,アロル,ウィダード,ラグバ,ネメシス,異神（アウルム）,異神（？？？）"
