id,catCode,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,order,biko,charalist
77,CHAIN_STORY,"鬼の刀鍛冶",10,,,,,"目覚める鬼",5,,"主人公,フィーナ,ピリカ"
78,CHAIN_STORY,"鬼の刀鍛冶",10,,,,,"兆しと懸念",6,,"主人公,フィーナ,ピリカ"
79,CHAIN_STORY,"鬼の刀鍛冶",10,,,,,"前進",7,,"主人公,フィーナ,ピリカ"
80,CHAIN_STORY,"鬼の刀鍛冶",10,,,,,"認めるということ",8,,"主人公,フィーナ,ピリカ"
81,CHAIN_STORY,"魔法学園最終試験",11,,,,,"新たなる試験",1,,"主人公,フィーナ,ピリカ"
82,CHAIN_STORY,"魔法学園最終試験",11,,,,,"嵐がくる",2,,"主人公,フィーナ,ピリカ"
83,CHAIN_STORY,"魔法学園最終試験",11,,,,,"呪縛",3,,"主人公,フィーナ,ピリカ"
84,CHAIN_STORY,"魔法学園最終試験",11,,,,,"炎の封印",4,,"主人公,フィーナ,ピリカ"
85,CHAIN_STORY,"魔法学園最終試験",11,,,,,"無敵の魔法",5,,"主人公,フィーナ,ピリカ"
86,CHAIN_STORY,"魔法学園最終試験",11,,,,,"魔力開放",6,,"主人公,フィーナ,ピリカ"
87,CHAIN_STORY,"魔法学園最終試験",11,,,,,"光と闇の栄光",7,,"主人公,フィーナ,ピリカ"
88,CHAIN_STORY,"魔法学園最終試験",11,,,,,"また5人で！",8,,"主人公,フィーナ,ピリカ"
89,CHAIN_STORY,"黄金の魔女",12,,,,,"魔法使いの生徒",1,,"主人公,フィーナ,ピリカ"
90,CHAIN_STORY,"黄金の魔女",12,,,,,"謎咲く森の道",2,,"主人公,フィーナ,ピリカ"
91,CHAIN_STORY,"黄金の魔女",12,,,,,"カミは燃えているか",3,,"主人公,フィーナ,ピリカ"
92,CHAIN_STORY,"黄金の魔女",12,,,,,"金言",4,,"主人公,フィーナ,ピリカ"
93,CHAIN_STORY,"黄金の魔女",12,,,,,"ハサミガミ",5,,"主人公,フィーナ,ピリカ"
94,CHAIN_STORY,"黄金の魔女",12,,,,,"藪の中にて",6,,"主人公,フィーナ,ピリカ"
95,CHAIN_STORY,"黄金の魔女",12,,,,,"時を駆ける魔女",7,,"主人公,フィーナ,ピリカ"
96,CHAIN_STORY,"黄金の魔女",12,,,,,"黄金を抱いて学べ",8,,"主人公,フィーナ,ピリカ"
97,CHAIN_STORY,"救世の聖女",13,,,,,"ある破戒僧の回答",1,,"主人公,フィーナ,ピリカ"
98,CHAIN_STORY,"救世の聖女",13,,,,,"ある森妖精の回答",2,,"主人公,フィーナ,ピリカ"
99,CHAIN_STORY,"救世の聖女",13,,,,,"ある吟遊詩人の回答",3,,"主人公,フィーナ,ピリカ"
100,CHAIN_STORY,"救世の聖女",13,,,,,"ある火妖精の回答",4,,"主人公,フィーナ,ピリカ"
101,CHAIN_STORY,"救世の聖女",13,,,,,"ある殺人鬼の回答",5,,"主人公,フィーナ,ピリカ"
102,CHAIN_STORY,"救世の聖女",13,,,,,"ある領主の回答",6,,"主人公,フィーナ,ピリカ"
103,CHAIN_STORY,"救世の聖女",13,,,,,"ある議長の回答",7,,"主人公,フィーナ,ピリカ"
104,CHAIN_STORY,"救世の聖女",13,,,,,"ある少女の回答",8,,"主人公,フィーナ,ピリカ"
105,CHAIN_STORY,"乙女たちの想い",14,,,,,"火山と鎮めの巫女",1,,"主人公,フィーナ,ピリカ"
106,CHAIN_STORY,"乙女たちの想い",14,,,,,"女らしさバトル！？",2,,"主人公,フィーナ,ピリカ"
107,CHAIN_STORY,"乙女たちの想い",14,,,,,"恋ってなぁに？",3,,"主人公,フィーナ,ピリカ"
108,CHAIN_STORY,"乙女たちの想い",14,,,,,"7人の巫女",4,,"主人公,フィーナ,ピリカ"
109,CHAIN_STORY,"乙女たちの想い",14,,,,,"恋の病？？",5,,"主人公,フィーナ,ピリカ"
110,CHAIN_STORY,"乙女たちの想い",14,,,,,"嵐が山の乙女たち",6,,"主人公,フィーナ,ピリカ"
111,CHAIN_STORY,"乙女たちの想い",14,,,,,"『鍵と困惑』",7,,"主人公,フィーナ,ピリカ"
112,CHAIN_STORY,"乙女たちの想い",14,,,,,"恋の副作用",8,,"主人公,フィーナ,ピリカ"
113,CHAIN_STORY,"征服王の野望",15,,,,,"古の戦士",1,,"主人公,フィーナ,ピリカ"
114,CHAIN_STORY,"征服王の野望",15,,,,,"選択の自由",2,,"主人公,フィーナ,ピリカ"
115,CHAIN_STORY,"征服王の野望",15,,,,,"運命の集い",3,,"主人公,フィーナ,ピリカ"
116,CHAIN_STORY,"征服王の野望",15,,,,,"暴走の宴",4,,"主人公,フィーナ,ピリカ"
117,CHAIN_STORY,"征服王の野望",15,,,,,"禍の道",5,,"主人公,フィーナ,ピリカ"
118,CHAIN_STORY,"征服王の野望",15,,,,,"狂乱の先へ",6,,"主人公,フィーナ,ピリカ"
119,CHAIN_STORY,"征服王の野望",15,,,,,"混乱の世界",7,,"主人公,フィーナ,ピリカ"
120,CHAIN_STORY,"征服王の野望",15,,,,,"光と闇の狭間で",8,,"主人公,フィーナ,ピリカ"
121,CHAIN_STORY,"海の覇者には栄光を",16,,,,,"好敵手には誓約を",1,,"主人公,フィーナ,ピリカ"
122,CHAIN_STORY,"海の覇者には栄光を",16,,,,,"志には敬愛を",2,,"主人公,フィーナ,ピリカ"
123,CHAIN_STORY,"海の覇者には栄光を",16,,,,,"友には優しい嘘を",3,,"主人公,フィーナ,ピリカ"
124,CHAIN_STORY,"海の覇者には栄光を",16,,,,,"心には気高き旗を",4,,"主人公,フィーナ,ピリカ"
125,CHAIN_STORY,"海の覇者には栄光を",16,,,,,"黒い海には燐光を",5,,"主人公,フィーナ,ピリカ"
126,CHAIN_STORY,"海の覇者には栄光を",16,,,,,"過去には真実を",6,,"主人公,フィーナ,ピリカ"
127,CHAIN_STORY,"海の覇者には栄光を",16,,,,,"約束には答えを",7,,"主人公,フィーナ,ピリカ"
128,CHAIN_STORY,"海の覇者には栄光を",16,,,,,"夜明けの海には――",8,,"主人公,フィーナ,ピリカ"
129,CHAIN_STORY,"太陽の子供たち",17,,,,,"古の獣",1,,"主人公,フィーナ,ピリカ"
130,CHAIN_STORY,"太陽の子供たち",17,,,,,"光の記憶",2,,"主人公,フィーナ,ピリカ"
131,CHAIN_STORY,"太陽の子供たち",17,,,,,"力の価値",3,,"主人公,フィーナ,ピリカ"
132,CHAIN_STORY,"太陽の子供たち",17,,,,,"目覚めの虎",4,,"主人公,フィーナ,ピリカ"
133,CHAIN_STORY,"太陽の子供たち",17,,,,,"一時の調和",5,,"主人公,フィーナ,ピリカ"
134,CHAIN_STORY,"太陽の子供たち",17,,,,,"体躯の違和",6,,"主人公,フィーナ,ピリカ"
135,CHAIN_STORY,"太陽の子供たち",17,,,,,"反撃の一手",7,,"主人公,フィーナ,ピリカ"
136,CHAIN_STORY,"太陽の子供たち",17,,,,,"太陽の子",8,,"主人公,フィーナ,ピリカ"
137,CHAIN_STORY,"罪人と無垢なる少女",18,,,,,"窓を解き放って",1,,"主人公,フィーナ,ピリカ"
138,CHAIN_STORY,"罪人と無垢なる少女",18,,,,,"奇怪な機械？",2,,"主人公,フィーナ,ピリカ"
139,CHAIN_STORY,"罪人と無垢なる少女",18,,,,,"最も下劣な感情",3,,"主人公,フィーナ,ピリカ"
140,CHAIN_STORY,"罪人と無垢なる少女",18,,,,,"あいの楽園",4,,"主人公,フィーナ,ピリカ"
141,CHAIN_STORY,"罪人と無垢なる少女",18,,,,,"あなたの名前を呼ぶ",5,,"主人公,フィーナ,ピリカ"
142,CHAIN_STORY,"罪人と無垢なる少女",18,,,,,"嘘を忘れた海",6,,"主人公,フィーナ,ピリカ"
143,CHAIN_STORY,"罪人と無垢なる少女",18,,,,,"真理を開く鍵",7,,"主人公,フィーナ,ピリカ"
144,CHAIN_STORY,"罪人と無垢なる少女",18,,,,,"許されざる旅人たち",8,,"主人公,フィーナ,ピリカ"
145,CHAIN_STORY,"ぼくたちげんきです",19,,,,,"はじまるよ！",1,,"主人公,フィーナ,ピリカ"
146,CHAIN_STORY,"ぼくたちげんきです",19,,,,,"おかえりなさい！",2,,"主人公,フィーナ,ピリカ"
147,CHAIN_STORY,"ぼくたちげんきです",19,,,,,"なんだかすごいぞ！",3,,"主人公,フィーナ,ピリカ"
148,CHAIN_STORY,"ぼくたちげんきです",19,,,,,"ぽっかぽかだあ！",4,,"主人公,フィーナ,ピリカ"
149,CHAIN_STORY,"ぼくたちげんきです",19,,,,,"おどろうよ！",5,,"主人公,フィーナ,ピリカ"
150,CHAIN_STORY,"ぼくたちげんきです",19,,,,,"なるほど！",6,,"主人公,フィーナ,ピリカ"
151,CHAIN_STORY,"ぼくたちげんきです",19,,,,,"やるぞ！",7,,"主人公,フィーナ,ピリカ"
152,CHAIN_STORY,"ぼくたちげんきです",19,,,,,"つよい！",8,,"主人公,フィーナ,ピリカ"
153,CHAIN_STORY,"楽園崩壊",20,,,,,"静止した時間",1,,"主人公,フィーナ,ピリカ"
154,CHAIN_STORY,"楽園崩壊",20,,,,,"夢は心に宿る",2,,"主人公,フィーナ,ピリカ"
155,CHAIN_STORY,"楽園崩壊",20,,,,,"狂った歯車",3,,"主人公,フィーナ,ピリカ"
156,CHAIN_STORY,"楽園崩壊",20,,,,,"紅き闘志",4,,"主人公,フィーナ,ピリカ"
157,CHAIN_STORY,"楽園崩壊",20,,,,,"集う力",5,,"主人公,フィーナ,ピリカ"
158,CHAIN_STORY,"楽園崩壊",20,,,,,"貫くは、ただひとつ",6,,"主人公,フィーナ,ピリカ"
159,CHAIN_STORY,"楽園崩壊",20,,,,,"飛びたかったんだ",7,,"主人公,フィーナ,ピリカ"
160,CHAIN_STORY,"楽園崩壊",20,,,,,"歯車が沈み、そして",8,,"主人公,フィーナ,ピリカ"
